,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
0,35.78999999999999,36.5,39.67566373064246,41.13093021642631,71.0,74.0
1,25.8,27.253999999999998,25.801916666666674,27.642016836997325,75.0,77.53999999999996
2,33.57000000000001,37.58399999999999,32.76969965352805,38.298848658703946,74.0,79.13999999999999
3,30.155000000000005,33.2,31.03091076209741,34.58747255355348,81.85000000000002,83.0
4,32.219999999999985,36.501999999999995,32.296577281988085,37.143995308992686,78.04999999999995,82.0
5,40.6,41.913999999999994,41.42225799070539,43.46628674028895,45.0,49.139999999999986
6,31.555000000000007,36.413999999999994,32.142905871622816,38.328927991561706,74.0,76.13999999999999
7,32.785000000000004,35.883999999999986,32.56151666361784,36.82317069491304,69.0,71.0
8,34.864999999999995,38.6,35.76074401968638,40.74632932237509,63.0,66.0
9,31.285000000000004,34.114,32.45151617396678,35.11998659956955,83.0,84.13999999999999
10,30.585000000000004,32.714,31.13045261684166,33.99608830917866,79.0,81.13999999999999
11,32.6,34.3,35.091002227129444,37.54768005110692,78.0,81.0
12,29.985000000000003,31.5,30.612179534992872,33.372404988892214,78.0,80.0
13,35.2,39.019999999999996,36.15982173570672,41.43162476927963,75.0,83.0
14,39.185,42.013999999999996,42.04292083635473,45.93112728121045,68.0,74.0
15,31.4,34.4,36.08148789432899,41.592355924709985,83.85000000000002,87.0
16,33.185,36.327999999999996,32.885162943540855,36.64174455377896,74.0,77.0
17,31.4,33.84400000000001,30.414396301242718,33.00184558714246,68.0,72.0
18,32.14,36.508,34.059086311444574,39.0258563765614,85.0,86.0
19,31.8,34.86599999999999,32.54733305071445,36.16311039421141,73.0,76.0
20,34.3,36.53800000000001,35.47641551734899,38.20715108877347,73.0,75.46000000000004
21,27.1,29.227999999999998,28.356353987414778,31.265148634821724,88.0,89.0
22,31.91,33.924,34.21987957934144,36.64870192740811,79.0,84.0
23,34.459999999999994,39.507999999999996,34.06066591519676,39.82253677057286,71.0,75.0
24,30.385,33.6,31.0238877333379,34.36120802537392,81.0,82.0
25,34.760000000000005,37.5,36.44433591195781,39.43807933639397,74.0,78.43999999999994
26,32.9,37.327999999999996,32.698678278358805,38.153773984483955,68.0,70.0
27,31.0,33.928,30.576899588491145,33.665791862668684,83.0,86.0
28,32.664999999999985,35.022000000000006,32.65882147666451,36.09100942529867,84.0,86.0
29,33.019999999999996,39.10799999999997,33.73360661890142,40.69888049231749,74.0,77.0
30,34.5,36.114,35.561502180272534,38.3555522746172,69.0,74.13999999999999
31,33.755,36.256,35.065774760072465,38.20067443218814,80.0,83.0
32,29.4,31.608000000000004,30.603090545689838,34.3611990006316,80.39999999999998,82.0
33,32.8,34.936,33.35120548560868,34.69363190690213,90.0,92.0
34,31.2,33.5,32.109675569901405,34.60385451846339,81.85000000000002,85.0
35,36.8,41.413999999999994,40.059239698929396,50.41130477172802,97.0,100.0
36,32.0,33.428,36.63942647917347,38.29937038321815,76.0,78.0
37,30.085000000000004,33.81399999999999,31.29486974925074,35.597659933216846,83.0,84.13999999999999
38,31.569999999999993,33.996,31.828958549417155,34.8525603623144,100.0,100.0
39,33.01000000000001,36.114,34.11311776186673,38.603735165025995,77.0,78.0
40,29.855000000000008,32.89799999999999,30.74688890872809,35.36305735356998,87.0,90.13999999999999
41,22.535000000000004,23.448,22.92805555555556,24.009833333333333,89.0,90.0
42,30.955000000000005,32.641999999999996,31.25188644793641,33.36669362902036,70.0,74.0
43,32.489999999999995,36.016,32.97874078542658,36.645270834865414,83.0,85.15999999999997
44,34.3,37.228,38.762314264093874,42.817795082624905,83.0,85.0
45,33.125000000000014,37.228,34.52538037022186,40.70706300975904,78.85000000000002,83.0
46,31.59,33.815999999999995,32.92707008719533,35.181728954819256,79.0,82.0
47,31.285000000000004,34.714,31.81317856825485,36.709249465546506,68.85000000000002,71.0
48,31.970000000000006,36.214,31.601495731829843,36.68936818124016,83.0,89.0
49,33.9,34.8,38.124992388166746,39.10468726681819,78.0,82.0
50,31.144999999999992,33.056,31.117578722873535,33.05967153641228,91.0,93.0
51,33.58,36.4,34.72648705370498,38.95415488084165,68.0,71.0
52,30.75,36.71999999999999,31.876266859226742,39.718052132100034,91.0,93.0
53,32.485,37.228,33.65406102345202,40.9011897419089,80.0,83.0
54,37.4,40.455999999999996,40.3240734872317,44.40722808549339,69.0,75.0
55,33.7,37.444,32.98779564057256,37.239984598760046,76.0,79.0
56,30.985000000000003,33.528,32.03865570892935,35.66867735737941,81.0,83.0
57,28.0,31.6,28.655437514729375,32.4271323618056,84.0,87.0
58,30.714999999999996,33.392,32.04821563301312,35.84780085694414,75.0,77.0
59,34.780000000000015,39.428,35.346395628101405,42.05783308304457,86.85000000000002,89.13999999999999
60,30.5,32.416,31.671584919484474,34.40688736749048,87.89999999999998,90.0
61,32.6,33.3,36.785460039944155,38.89024463672332,75.0,76.0
62,31.755000000000006,37.1,33.01664960226944,40.636819671073425,85.85000000000002,88.0
63,37.65500000000001,43.513999999999996,38.782528307493884,46.544044107920264,71.0,75.13999999999999
64,34.72500000000001,37.827999999999996,35.91550107583381,40.94277169668907,83.0,85.0
65,31.985000000000003,34.6,33.88483262105843,37.659912644383056,85.0,87.0
66,33.0,35.35999999999998,33.87882532704013,36.80186721176011,77.0,82.19999999999993
67,35.7,36.31399999999999,39.59227271734904,40.971410128729694,69.0,73.0
68,39.985,42.5,41.03982159995382,43.774271538876356,79.0,84.13999999999999
69,26.389999999999997,32.416,26.732166666666654,35.463040044902336,85.0,87.0
70,34.285000000000004,36.327999999999996,37.48189630626147,40.94998266838483,71.0,76.0
71,29.055000000000007,32.94199999999999,31.883723392679762,38.320545270893966,82.0,83.0
72,29.3,32.31199999999999,30.570727613296153,34.473028484276185,81.0,82.0
73,32.8,35.913999999999994,34.70906221780357,40.66205833177847,100.0,100.0
74,34.0,37.528,36.03097424768045,41.689893825453225,83.0,86.0
75,28.6,30.3,29.71195775978539,31.381503610031004,86.0,89.0
76,30.3,32.7,31.55351241162699,33.76491555904548,91.85000000000002,95.0
77,30.74000000000001,34.628,31.83823460278648,36.952034113332935,82.0,87.13999999999999
78,30.135,32.334,31.790486253783733,35.33710124164552,79.0,81.0
79,31.470000000000006,35.641999999999996,32.77543639002576,38.164386062186495,85.0,89.0
80,37.17000000000001,46.55399999999998,39.60421355171371,53.34113380528419,80.0,84.13999999999999
81,35.185,36.013999999999996,39.25729095086799,40.773822693494004,69.0,72.13999999999999
82,31.185000000000002,35.214,33.97791954518281,39.986433798213426,84.0,86.13999999999999
83,29.2,30.128,29.887162288492537,31.208337994444403,71.0,77.0
84,31.1,34.36600000000001,31.719211041531118,35.86935451199723,81.0,84.0
85,32.385,33.7,33.988647746891566,36.67677821244298,83.0,85.0
86,33.385,37.028,36.787699821553446,43.476839493041346,83.0,86.0
87,33.3,36.6,35.02837046017252,38.99839188708827,78.0,80.0
88,35.255,39.827999999999996,37.530197001608535,44.97075440407974,95.0,99.0
89,31.4,34.9,33.09141353592451,37.646109822700474,81.0,83.0
90,29.0,32.019999999999996,31.228980346424564,35.38596530800372,88.0,90.0
91,27.329999999999995,29.4,27.838614161910737,30.317620189213855,84.0,85.0
92,30.085000000000004,31.8,31.660502175778774,34.990762991365735,84.0,85.0
93,30.840000000000007,34.041999999999994,32.0717899335198,38.01609971832691,92.0,96.0
94,32.955000000000005,36.528,33.99274113173289,38.81267428634405,82.0,89.0
95,33.5,34.6,36.39745405884888,38.07165144221366,72.0,75.0
96,32.7,35.27999999999997,33.36843412933335,37.9098729768605,76.0,78.0
97,28.2,31.514,28.532088270401513,33.502715715848964,99.85000000000002,100.0
98,30.885,34.214,32.75250057648935,38.36930130930464,85.0,86.0
99,32.125,34.379999999999974,33.95362851571343,38.55823196042866,82.0,83.0
100,30.9,31.8,34.75526717614407,36.5827339898486,76.0,78.0
101,26.229999999999997,28.05199999999993,26.59338888888888,31.252281691167667,97.0,99.0
102,27.4,30.4,28.14442536752108,33.43392334926192,85.0,91.0
103,34.285000000000004,35.5,38.41138271165656,40.8817499839765,72.0,76.13999999999999
104,33.115,35.2,37.012730359005914,39.83970606725878,80.0,82.0
105,28.770000000000007,33.056,31.02255448085206,36.93201736639004,87.0,88.0
106,33.8,37.016,33.948675150571376,38.17229462635309,83.89999999999998,92.0
107,27.185000000000002,31.814,27.872081569734764,33.64659350111371,91.0,94.0
108,33.67000000000001,34.6,39.39669625776325,41.87851685220102,73.0,77.0
109,34.779999999999994,35.312,39.04170109408538,40.8296261726919,66.0,68.0
110,32.3,36.4,33.96072859480668,40.65349582370845,84.0,85.0
111,27.0,28.7,27.789116885358965,30.29248453379969,82.0,83.0
112,33.7,34.84199999999999,38.22705952519888,41.11755419187683,69.0,71.0
113,25.685000000000002,29.014,26.07286111111111,30.91554841825835,90.0,91.0
114,34.57000000000001,37.4,36.20418956527245,39.812121501392426,74.0,76.0
115,28.6,29.9,29.03953611349074,30.908906801644353,76.0,80.13999999999999
116,30.6,31.93199999999999,32.49551160271115,34.108295466660365,82.0,84.0
117,32.9,35.156,35.16603418061075,39.64916998941657,90.0,92.0
118,36.6,38.614,41.37128752004276,45.61101296911523,95.0,98.0
119,37.785000000000004,40.628,39.0801098687414,45.595281565020315,71.0,75.0
120,33.585,35.96999999999999,34.51778365179071,39.18874412154657,75.0,81.0
121,29.885,34.7,30.853167947889418,36.34859864336223,75.0,78.13999999999999
122,35.089999999999996,35.8,38.94106423140867,40.08963422285874,78.0,82.0
123,32.485,34.327999999999996,34.34205447967875,36.54315107298255,81.0,83.13999999999999
124,27.185000000000002,31.4,27.808709889558973,33.54756690361161,84.0,85.0
125,32.89500000000002,37.913999999999994,33.17902944110972,38.960336515701115,82.0,87.0
126,33.255,38.86799999999999,34.92865697651606,43.6922312574285,85.0,89.0
127,28.9,31.528,29.894850914420868,33.22115688517984,87.0,88.0
128,32.8,33.714,36.032779956416434,37.14343692937219,81.0,83.0
129,32.3,34.714,33.817908654225405,37.51048255690679,81.0,83.13999999999999
