,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
0,31.6,35.36999999999999,31.417963992021825,35.698146256033844,74.0,87.0
1,43.42500000000001,48.2,44.98578904746137,50.48462701647289,68.0,70.13999999999999
2,32.7,36.31399999999999,32.44264471358683,37.52681831857806,72.0,75.0
3,34.519999999999996,36.928,36.41219731475027,40.165109189696096,85.0,88.0
4,33.489999999999995,36.331999999999994,36.48396066421144,41.3435882245334,81.0,83.0
5,28.7,32.048,30.67618350785244,37.39116145711685,81.0,81.48000000000002
6,35.7,40.28399999999999,35.28890121882446,41.99105079049328,83.19999999999993,87.0
7,32.23500000000001,34.4,33.219658558196045,36.06534148110934,82.0,84.0
8,32.67000000000001,35.0,33.205486974700094,36.93340799810229,81.0,86.0
9,34.60999999999999,37.6,34.73782421094364,37.3089534976928,73.0,79.0
10,35.3,39.0,36.41793944335904,41.65738925908989,77.85000000000002,82.0
11,28.464999999999996,29.886,29.30734093154796,30.846937121770605,78.0,80.0
12,39.985,43.242,41.71534367444935,46.6046549233716,60.85000000000002,65.0
13,34.23,37.253999999999955,40.35533975339473,47.759101851641525,100.0,100.0
14,28.4,31.128,29.688868817101355,33.56143985102089,85.0,86.0
15,34.82500000000001,39.156,34.211525883625406,40.16137278818588,82.0,83.13999999999999
16,31.085000000000004,32.9,31.63667826800002,33.527033556231125,76.0,79.0
17,37.910000000000004,39.724000000000004,42.830136616770695,47.68811929582945,87.20000000000005,92.0
18,31.2,33.013999999999996,32.0561891908374,33.992226946043175,78.0,80.0
19,32.9,36.86999999999999,33.137985160793434,37.746964496364384,76.0,79.13999999999999
20,31.070000000000004,33.3,32.142905871622816,34.51252665641935,83.0,87.13999999999999
21,33.27,36.827999999999996,34.397606767846696,39.21874949131565,75.85000000000002,78.0
22,31.340000000000007,34.128,32.01170429505612,35.90743688114848,71.0,72.0
23,37.0,41.576,39.764007135744095,45.32577788322609,67.0,70.0
24,33.370000000000005,34.827999999999996,37.19684767970666,39.815515057369055,81.0,84.0
25,29.8,31.0,30.057952974214725,31.154049998807118,92.79999999999995,100.0
26,28.6,31.041999999999994,28.906067435403745,32.77854145953706,82.0,83.0
27,35.41999999999998,38.12200000000001,35.26699466897872,38.705611308050806,100.0,100.0
28,32.485,36.614,33.780700253485456,38.36828435983281,80.0,84.13999999999999
29,34.970000000000006,38.714,35.70626195790043,39.62115815392675,70.0,72.0
30,36.67000000000001,39.913999999999994,37.2232212724094,41.481826067585,77.0,82.0
31,34.8,36.716,39.76315908405346,43.01419456512855,80.0,83.0
32,32.755,36.3,33.38181158807288,37.589788973883266,82.0,83.0
33,33.54000000000001,39.6,33.93008565189884,41.42056102579974,74.0,78.0
34,28.485000000000003,31.328,29.189574222761397,33.204148726647084,75.0,76.0
35,36.885,40.68399999999999,36.77995567495471,42.38736962851401,60.85000000000002,64.0
36,31.185000000000002,33.327999999999996,31.898864016262745,34.265893217884745,86.0,87.0
37,38.714999999999996,41.55599999999999,41.59251171899649,50.32473576166333,78.0,81.0
38,34.885,38.714,35.0949097076641,39.93388235877335,92.0,99.0
39,25.71,27.8,25.955444444444442,28.827872576213426,84.0,87.0
40,32.8,35.31399999999999,34.40365392263441,37.94966429075842,82.0,84.0
41,33.0,35.714,33.45952432138538,36.30788086588097,87.85000000000002,94.27999999999997
42,34.185,38.214,34.30267300104674,39.56711200039526,79.70000000000005,91.0
43,30.7,32.5,31.145974529885077,33.47018774364405,74.0,76.0
44,28.770000000000007,31.814,30.63671186019176,34.29884715380954,85.0,86.0
45,32.970000000000006,35.4,34.298802370441756,38.2917234205089,82.0,84.0
46,30.385,33.513999999999996,32.44602156290849,37.36109125066004,85.0,87.0
47,33.4,37.9,32.73910624223379,36.99475889041965,71.0,77.0
48,30.7,33.80599999999999,31.5489337818703,35.959623034182975,97.0,98.0
49,32.370000000000005,34.0,35.66340184405069,37.85102687821535,76.0,78.0
50,32.085,35.413999999999994,32.95968906673385,37.37553758065922,70.0,73.0
51,38.085,39.7,41.09267451722139,44.31609524211616,73.85000000000002,77.0
52,32.955000000000005,36.6,33.7438928336561,37.70600379949607,72.0,75.0
53,30.485000000000003,34.013999999999996,30.23007925188703,34.29071804002638,85.0,86.0
54,30.755000000000006,35.31399999999999,32.8584277719827,38.420732944119386,85.0,86.13999999999999
55,30.3,32.428,34.21899252018455,38.52433213466817,87.0,93.13999999999999
56,31.985000000000003,36.513999999999996,32.892580785394394,38.061565993605235,75.0,81.27999999999997
57,32.79499999999999,34.4,35.2932839690158,37.779428199572536,81.0,83.0
58,30.0,34.8,31.18862617782233,36.52560601382539,82.0,85.0
