,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
0,30.314999999999998,32.425999999999995,31.93942119276936,34.44306736778726,77.0,80.0
1,32.685,36.81399999999999,33.09600963349682,39.205503428955744,67.0,69.0
2,29.349999999999998,31.229999999999997,30.574912026500044,32.70901184738048,78.0,79.29999999999995
3,33.8,35.7,37.60591106674775,40.72482023720007,81.0,85.0
4,36.17000000000001,38.34199999999999,39.24331785632886,41.58179816325525,98.0,100.0
5,29.6,32.214,29.90509076353743,32.13412579966128,81.0,83.0
6,32.485,35.86999999999999,34.216638746582696,39.04812272086873,81.0,84.0
7,33.79499999999999,35.717999999999996,35.33489184798633,37.528965017143726,75.0,81.0
8,31.185000000000002,33.114,31.904666506852493,34.284869823029766,81.85000000000002,84.0
9,29.6,31.227999999999998,30.87460048976176,32.995929250795186,77.85000000000002,82.0
10,32.959999999999994,37.463999999999984,33.21377182193081,38.67697653813578,74.0,80.0
11,31.404999999999994,35.5,33.12697571975202,40.498112527616094,76.0,78.0
12,29.6,32.639999999999986,30.06133007326637,33.44902935884456,84.0,86.0
13,35.57000000000001,38.3,40.09946251354271,46.08199022880768,92.0,100.0
14,33.1,37.228,34.13009040018135,38.66852602558019,80.0,82.0
15,30.070000000000004,34.455999999999996,31.028322636094863,36.595883914745336,77.85000000000002,81.0
16,31.1,33.028,32.83985853014053,35.5186048557493,83.0,85.13999999999999
17,29.785000000000004,32.928,31.926834163025784,36.8597321008377,86.0,87.0
18,30.2,32.513999999999996,31.3266643963798,34.60060512140307,78.85000000000002,85.13999999999999
19,30.870000000000005,34.297999999999995,31.424468160658733,36.581602154017105,84.0,85.13999999999999
20,33.685,37.09799999999999,34.757083946491605,39.45593293619941,76.0,79.0
21,29.485000000000003,31.061999999999987,29.252696760945852,30.873635473929294,75.0,78.53999999999996
22,35.7,37.5,38.96892205871839,41.2298947570667,71.0,76.0
23,34.089999999999996,35.815999999999995,36.59935922165942,38.699153492348884,79.0,81.0
24,32.685,36.5,33.39289329595885,38.53165546595633,76.0,80.0
25,30.770000000000007,33.327999999999996,31.78386349326406,36.60942608982671,83.0,85.0
26,36.6,39.3,41.470024556684464,45.55505844328491,78.0,82.0
27,30.439999999999998,33.0,31.138668393372043,34.739818305242395,85.0,86.0
28,28.0,31.413999999999998,29.12104595679641,34.24420558084148,73.0,75.0
29,31.285000000000004,35.3,31.975712853043742,36.89706049790932,85.0,88.0
30,30.085000000000004,31.714,31.06435190901339,33.802184695239994,90.0,92.0
31,28.385,29.7,29.12463443272585,30.610011836855367,82.0,83.13999999999999
32,29.185000000000002,30.413999999999998,29.803939047163095,31.69125861546787,81.85000000000002,83.0
33,22.26,23.8,22.423444444444435,23.868600000000004,86.0,88.0
34,34.185,36.2,36.37101999274588,38.97673934520631,74.0,76.0
35,33.9,38.232,34.252176259074695,41.53505684090566,75.0,77.0
36,31.685000000000002,33.0,31.887886872272087,33.78859673917552,74.0,76.0
37,33.1,34.65599999999999,35.28689861027335,36.73203775596931,74.0,88.27999999999997
38,29.670000000000005,32.742,31.83729642982545,38.387058512997434,96.0,98.0
39,33.74000000000001,35.913999999999994,37.087637078592024,40.62008793866681,71.0,74.0
40,29.814999999999998,32.55599999999999,31.71389947335373,35.849319763394156,89.0,91.0
41,32.26499999999999,33.54600000000001,32.78452086953155,35.14391628121955,82.0,86.0
42,30.670000000000005,34.84199999999999,31.205610437898727,36.365356303962976,83.0,85.0
43,34.285000000000004,38.028,37.11425157799277,43.1768813416397,83.0,85.0
44,29.770000000000007,32.513999999999996,30.292280704889777,33.68327662895689,85.0,87.0
45,29.885,33.3,31.561908426530877,35.76708008279569,100.0,100.0
46,31.985000000000003,33.913999999999994,33.65638644448947,36.436175782242,79.0,82.0
47,30.4,31.939999999999987,30.938767902555632,33.24015079091163,84.0,86.0
48,31.870000000000005,34.6,32.065102515608345,35.736760456102274,72.0,75.13999999999999
49,29.6,32.4,32.00030577685483,36.75506346223366,88.0,89.0
50,30.1,31.616,31.37177549990415,33.16346209406723,85.0,95.15999999999997
51,33.470000000000006,37.656,35.26124963805609,41.33548877808094,79.0,81.0
52,30.9,33.56999999999999,32.05383166054049,35.489314508435044,88.0,93.13999999999999
53,31.270000000000007,36.6,31.82804046648287,40.457161539562094,73.0,74.0
54,28.4,30.8,30.27321270624146,33.2540240364058,91.0,94.0
55,34.68,38.972,36.72536273255955,42.566953919335525,79.0,81.0
56,31.9,32.7,34.085109524969106,35.249552177999995,71.0,75.0
57,31.4,34.726,33.60505861187384,37.06675819680296,85.0,88.03999999999996
58,30.785000000000004,33.94199999999999,32.24715798887202,36.515850731645166,84.0,87.0
59,32.7,33.717999999999996,33.46789849997337,35.325173274498525,68.0,73.0
60,31.3,32.2,34.908238862899715,36.5538520212085,73.0,76.0
61,32.7,35.44199999999999,34.94693132965968,40.347308842816716,94.0,96.0
62,34.585,35.628,37.556151889165356,39.36945662777357,65.0,66.0
63,29.885,33.34199999999999,30.470806397336112,34.73008540917544,75.0,77.0
64,35.27999999999997,38.7,36.83979673594141,42.282211609414,81.69999999999993,89.0
65,32.285000000000004,36.413999999999994,32.648262876879755,39.27694590075327,74.0,77.0
66,31.594999999999995,32.3,33.42066778478232,35.33823822593731,77.94999999999993,80.0
67,31.970000000000006,35.2,32.583005595502826,36.58805031373769,83.0,86.0
68,34.4,35.114,32.84332248884105,33.59558092985946,47.0,48.139999999999986
69,31.6,35.455999999999996,32.99935894873083,39.565274782453415,90.0,95.0
70,31.80999999999999,35.6,31.831307785684913,36.323740028789295,77.0,79.0
71,38.77,40.214,37.95665173673072,39.523601404224785,50.85000000000002,54.0
72,30.6,31.814,32.39119871725878,33.266663474707194,77.0,79.0
73,38.485,39.7,37.67598747407608,38.96617526917143,55.0,60.139999999999986
74,29.0,29.913999999999998,29.683312125377803,30.89719742676837,100.0,100.0
75,28.9,31.814,30.00384369206088,32.98714269420458,85.0,86.0
76,32.50999999999999,37.722,33.28847404976662,40.266239319763315,84.0,88.0
77,31.785000000000004,34.1,32.002310694876805,34.31168285427189,76.85000000000002,79.0
78,35.165,41.54600000000001,38.11017391855031,47.2017405597077,80.64999999999998,85.46000000000004
79,31.985000000000003,35.2,35.234132576501146,39.97228823460368,87.0,89.0
80,31.3,34.86999999999999,33.10867743779578,37.54904939041416,97.0,99.0
81,31.085000000000004,34.728,31.067740539794734,35.556260229948954,77.85000000000002,81.13999999999999
82,32.24000000000001,36.6,31.99327374064007,38.61541330072538,78.0,81.0
83,28.355000000000008,32.1,30.191126257003457,35.38495771372926,81.0,82.0
84,28.1,30.016,28.10784548716445,30.501116824698364,92.0,94.0
85,32.8,35.214,34.67800521473259,38.92886130425289,85.0,86.0
86,30.885,34.714,31.497908832557933,35.451420131800404,89.0,91.0
87,28.885,31.328,29.57141108703072,33.07449283319207,85.0,87.0
88,29.8,32.99799999999999,31.178963616245763,35.74109665603788,79.0,80.0
89,29.9,33.874,31.44727776400201,37.425359174575924,100.0,100.0
90,36.01000000000001,40.513999999999996,78.32146924496317,112.0779383990594,100.0,100.0
91,29.7,31.528,30.322446619773842,32.85373762658706,82.85000000000002,84.0
92,31.65,34.35999999999999,31.8191654555617,35.846453445546665,90.0,91.0
93,28.9,32.7,30.15426364004584,37.28358450107455,81.0,83.0
94,31.9,33.5,34.16536651148947,36.13632525312567,99.0,100.0
95,30.9,34.9,31.922367209404506,37.69285426780965,73.0,77.0
96,32.2,34.041999999999994,33.92655020841904,37.17752483251406,86.0,90.0
97,31.339999999999986,34.028,33.60368280921337,38.12290248444037,84.0,86.0
98,32.70999999999998,38.85600000000002,34.157235062500746,42.39103675704895,75.0,79.0
99,33.2,37.08399999999999,35.49526772563427,40.99429303608311,88.0,89.0
100,29.785000000000004,32.128,30.470893483385794,33.316665932286995,82.0,85.13999999999999
101,29.09,33.0,29.759347093272712,34.812387960007875,81.89999999999998,84.15999999999997
102,32.7,36.81399999999999,34.78134690617477,39.747230491675246,81.0,83.0
103,30.2,33.1,33.013972773836095,38.58248784952136,100.0,100.0
104,26.285000000000004,28.528,26.568861111111115,29.53112782176537,78.85000000000002,81.0
105,31.6,36.7,32.12930507339233,37.95848162155449,87.0,89.0
106,34.7,37.258,37.663464194790706,41.36032199635651,73.0,75.0
107,30.1,33.541999999999994,30.579844342770986,34.854812750853384,87.0,89.0
108,35.2,36.1,34.25652379808008,35.22360983344496,53.0,57.0
109,29.285000000000004,32.34199999999999,31.536834709532826,35.91669152667794,85.0,89.13999999999999
110,30.03999999999999,33.3,30.609958625432547,32.62826037157263,83.0,84.0
111,33.2,34.5,38.506591566590686,40.575494470818946,79.0,80.0
112,30.685000000000002,33.2,31.852349089176094,34.39471740261543,83.0,86.0
113,32.385,34.214,33.65556688937389,36.01315555081122,79.0,82.0
114,29.1,31.114,29.749924783566712,32.13037522806433,91.0,92.0
115,30.0,33.49999999999998,31.679223727895614,37.33579372767827,88.0,90.0
116,29.1,31.7,29.802537649294432,32.540967642374504,81.0,82.0
117,28.54000000000001,31.468000000000007,29.16380856318892,32.48070957850475,91.35000000000002,94.0
118,26.6,28.714,27.3068377093334,29.914805707476805,100.0,100.0
119,29.870000000000005,31.3,31.010606491070906,33.097929096459126,77.0,78.0
120,27.785000000000004,30.5,30.047198409805414,35.04084515655214,79.0,80.0
121,30.5,35.34199999999999,31.754629174567732,36.478041181212916,85.0,87.0
122,32.3,37.15999999999999,32.909539610651144,38.84486389098136,80.0,83.0
123,31.855000000000008,37.114,32.63737429427244,39.05890792315648,85.0,90.13999999999999
124,28.9,30.814,30.753866192818734,33.23913305916325,91.0,94.0
125,29.285000000000004,33.114,30.8705584728471,36.203317361120085,85.85000000000002,89.0
126,35.1,38.279999999999994,37.092017047046724,41.59517905045299,80.0,85.0
127,34.455000000000005,39.214,36.20389852422939,43.0808320073796,91.85000000000002,94.0
128,28.870000000000005,33.6,30.887118776440875,36.62707138944349,98.0,99.0
129,33.7,34.413999999999994,36.23147263602982,37.63037202865826,78.0,83.0
130,33.285000000000004,34.428,35.98473836442411,38.32806080621339,90.0,90.0
131,27.985000000000003,31.028,28.68406841610462,31.808431150388635,82.0,84.0
132,31.470000000000006,37.34199999999999,33.33369713311653,40.49707142352747,89.0,91.0
133,29.0,29.736,29.964081626773442,31.44986901088293,83.0,84.36000000000001
134,31.0,37.513999999999996,31.33270054851074,39.53980210663994,84.0,88.0
135,35.6,36.6,38.930884120034996,41.13927423735881,82.0,86.0
136,33.29499999999999,39.8,35.762187877665475,45.29158972160321,81.94999999999993,87.0
137,31.285000000000004,37.242,31.51941040353975,39.05521151129732,99.85000000000002,100.0
138,27.8,29.0,28.209321151268043,29.017142242056483,84.0,85.0
139,37.8,39.7,43.518832240220064,46.356250946573745,85.0,95.0
140,34.0,36.84199999999999,35.13530750474984,38.98042621948838,90.0,94.0
141,31.6,36.20999999999998,33.91162473734006,38.79467689202317,85.0,86.0
142,31.25,34.4,31.756928482016725,35.9798941674023,87.0,88.0
143,29.75,31.25,30.707872383240073,32.50658930091355,87.0,87.0
144,31.2,34.114,33.87436385078446,38.5073179591338,96.0,97.0
145,27.975,31.310000000000002,30.014065237851256,34.45538934081944,88.0,91.0
146,30.0,33.3,32.69304726982283,37.26684492145227,73.85000000000002,75.0
147,31.9,36.0,33.13655043548548,39.517901441191334,98.0,98.0
148,28.1,30.252,29.36495080307879,32.67261016162023,91.44999999999993,93.0
149,33.470000000000006,38.31399999999999,35.59678711007074,42.50679406962675,84.0,87.0
150,31.885,36.214,31.87699287973785,37.58127913165573,83.0,86.0
151,31.0,32.0,32.918732958742346,34.87318002664186,85.0,88.0
152,29.0,30.78799999999999,29.590736629890657,32.36027905625987,81.0,84.0
153,29.74000000000001,35.114,31.453167022012142,39.60838165011183,90.0,91.0
154,27.285000000000004,30.741999999999994,29.84682514999168,35.48645053989387,100.0,100.0
155,31.155000000000005,34.68399999999999,32.162596307440324,37.14273621370256,84.0,88.0
156,30.54000000000001,34.28399999999999,30.665804295601422,36.642709725188716,92.0,97.0
157,27.870000000000005,32.0,29.1669642888198,34.08967291878786,84.0,86.0
158,30.670000000000005,35.428,32.85445782194512,39.468845233610104,87.0,89.0
159,32.470000000000006,35.3,33.559945111440086,36.75336749845654,84.0,86.0
160,31.6,35.928,38.9194374183174,50.29118694165107,87.0,88.0
161,31.5,33.614,33.477836296018765,36.42799304655454,87.0,90.0
162,35.855000000000004,39.05399999999998,36.01436925999039,42.31429445843773,85.0,87.0
163,34.0,35.6,35.76618378869102,39.27438506155229,81.0,83.0
164,30.2,33.6,31.88948243331079,36.38074136386374,82.0,84.0
165,35.1,35.68399999999999,34.91771352611292,35.77884263496112,53.049999999999955,59.41999999999996
166,33.25,34.92999999999999,36.160968220520125,38.784267778154764,86.0,88.0
167,32.2,36.7,32.1949528827961,37.958084636988666,84.0,87.0
168,39.2,41.714,50.39823683463382,53.62232753235509,89.0,99.0
169,32.3,37.827999999999996,39.03721156628573,46.86038985654281,100.0,100.0
170,34.7,35.75,34.06952086973842,35.07997287252006,62.0,67.0
171,25.5,26.831999999999994,25.48644444444444,27.109604969628126,78.0,80.0
172,31.185000000000002,32.756,31.790395818828017,33.8146805491033,81.0,83.0
173,30.955000000000005,36.056,31.90083447545286,38.244995393025626,90.0,95.0
174,30.9,34.44000000000001,31.470620732133387,36.35070978219314,80.0,87.0
175,36.0,36.815999999999995,39.288497879874484,40.90017788507956,74.0,78.15999999999997
176,31.170000000000005,34.769999999999996,32.12533414465206,36.33516054086697,76.0,79.0
177,32.0,36.928,33.59688615360108,40.152505788049474,82.0,86.13999999999999
178,25.5,28.6,26.06080555555556,30.07456650077495,87.0,91.13999999999999
179,25.7,28.2,26.077611111111107,29.56302644637871,89.0,90.0
180,31.2,31.8,37.689340870022626,38.85074403494644,88.0,88.0
181,29.785000000000004,31.4,31.394372662993888,33.55735968948526,92.0,93.0
182,32.4,35.695999999999984,33.01256908750015,37.985753026416106,75.0,78.15999999999997
