,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
0,28.4,33.879999999999804,29.51846433750012,38.72314103488527,86.0,90.0
1,30.329999999999984,36.416,31.39410850796272,39.01070785919897,83.89999999999998,88.0
2,32.085,35.214,32.86195604754671,35.958947205779054,80.0,84.0
3,32.5,34.413999999999994,34.467247511614765,37.31738057694935,73.0,83.0
4,33.650000000000006,34.8,37.099119429310115,38.36355566582938,78.5,81.0
5,30.0,32.528,30.53797302479475,34.34751509692432,81.0,83.0
6,33.15500000000001,37.31399999999999,34.505696395294734,38.5549975734725,77.0,80.0
7,30.285000000000004,31.913999999999998,32.81036764959488,36.092324075001784,83.0,87.0
8,32.7,35.16,34.072120686184526,37.053320971706725,67.0,70.79999999999995
9,27.8,30.413999999999998,29.62366257954082,33.45514550470931,86.0,88.0
10,30.185000000000002,34.156,31.492183462432617,37.11613651434185,85.0,86.0
11,32.57000000000001,36.81399999999999,33.05059543768052,38.1923845598838,77.0,80.0
12,35.0,35.7,37.83985186762671,39.44937870342659,69.0,72.0
13,32.1,35.9,31.981374556577784,37.58859227223813,73.0,79.13999999999999
14,31.710000000000015,37.94199999999999,32.942791427985846,40.008487020776286,86.0,88.0
15,27.439999999999998,29.651999999999997,28.610931691036495,31.681161030979816,82.0,84.0
16,32.0,34.8,32.96783839089617,37.946410024757874,80.0,84.0
17,31.964999999999996,36.3,32.937047957967295,38.369970885892315,81.0,82.0
18,28.729999999999993,31.82399999999998,29.580303802205442,33.035843864758974,87.0,91.0
19,31.7,37.4,32.694555181189514,40.71413586992587,89.0,91.0
20,31.089999999999986,35.337999999999994,32.16869272400273,36.37056395009004,89.0,94.0
21,27.464999999999996,28.9,28.89107632687513,30.451366734284655,80.0,83.0
22,31.7,34.614,32.19686950205615,34.92791935947186,80.0,81.13999999999999
23,31.1,34.4,33.5857675226012,38.8767347986756,84.0,85.0
24,33.855000000000004,38.714,35.0803983904351,41.201079102280595,77.0,81.0
25,29.285000000000004,33.214,30.439914566489414,35.70350536396267,99.0,100.0
26,30.285000000000004,31.5,31.216349554907083,32.66436110018047,77.0,80.13999999999999
27,31.319999999999993,33.4,33.41986758099216,35.601569371660155,90.0,91.67999999999995
28,35.785000000000004,38.8,38.79861905557388,43.68337582158732,76.0,80.0
29,29.570000000000004,31.427999999999997,31.201060221326713,34.08382067013163,79.0,82.0
30,34.985,39.883999999999986,39.488060258758466,48.47222452758459,80.0,90.13999999999999
31,31.8,32.196000000000005,35.88140390488877,37.22187605154032,76.0,77.0
32,33.92500000000001,37.297999999999995,34.099146200641705,38.406172306887505,74.0,79.0
33,32.710000000000015,37.34199999999999,33.27058200247639,39.56244148678556,73.0,77.0
34,28.585000000000004,29.569999999999993,29.31693961080975,30.85788432680933,84.0,86.0
35,29.225000000000012,31.514,31.220817109542704,34.81407470679797,100.0,100.0
36,31.3,33.4,32.755619108417534,35.950134550474395,80.0,83.0
37,25.3,27.75999999999998,25.713333333333345,29.015488557205014,89.0,92.0
38,32.2,35.225999999999985,32.4445613892814,35.791864347423484,71.0,73.0
39,33.1,34.1,32.18524687065474,33.09489213080433,51.0,54.0
40,31.65,36.58,32.00470265203451,38.03342240115206,79.0,80.0
41,30.355000000000008,33.355999999999995,30.616958974609847,33.91279984811219,79.85000000000002,81.0
42,33.0,35.948,34.11531226531651,38.7785708247404,81.0,86.0
43,32.0,33.327999999999996,33.72255691698456,35.405105584162754,78.0,80.0
44,32.0,33.4,33.309645032461724,35.77771977601649,77.0,80.0
45,31.5,33.1,36.05754099668951,37.648746515491176,81.0,83.0
46,31.385,36.78399999999999,35.21065077665382,40.31055403972532,94.0,95.0
47,31.655000000000005,34.913999999999994,31.63840715818243,36.659232610792955,72.0,76.0
48,26.5,27.214,26.788861111111107,28.287991409729965,100.0,100.0
49,35.285000000000004,37.628,39.673893626510456,43.14959507196568,84.0,86.0
50,28.1,29.614,28.675764291540023,30.554139956163848,81.0,82.0
51,29.585000000000004,31.514,30.300091218442816,33.00637391634054,93.0,94.0
52,29.8,32.4,30.97495831447976,33.72070321453366,83.0,84.0
53,34.6,36.516,38.26029330580604,40.444120919864844,86.0,90.0
54,30.7,36.7,33.28940769062136,42.9495278319645,87.0,91.0
55,29.6,33.214,30.405792230116056,35.73151690647234,84.0,85.0
56,30.255000000000006,34.041999999999994,31.10537544284944,38.145184328295635,82.0,84.0
57,26.4,27.941999999999993,26.400611111111115,28.386300819290284,70.0,71.13999999999999
58,30.1,31.3,33.51645538843994,35.00388309710676,76.0,77.0
59,32.7,33.614,36.10540724438577,37.51860120369172,97.0,99.13999999999999
60,37.5,38.8,37.19512563868083,38.99198005285529,51.0,53.0
61,37.65500000000001,41.355999999999995,42.06622611075215,48.71996437557538,84.0,89.0
62,26.165,27.0,26.87308333333333,29.53524275849349,89.0,89.25999999999999
63,32.8,33.614,34.599196042000024,36.37595743228576,72.0,74.0
64,34.2,36.114,38.14205168146997,42.50249739071833,73.0,75.0
65,25.1,28.955999999999992,25.37950000000001,30.749072120645486,85.0,86.0
66,34.5,35.355999999999995,34.01954903255998,35.14955640954672,53.0,55.0
67,38.085,43.413999999999994,40.45863300728849,49.79483655720858,82.0,84.0
68,34.3,36.812,36.33218330680002,40.7427160248486,77.79999999999995,79.0
