Cluster_ID,Unnamed: 0,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
7.49987E+13,2317.230769,26.78384615,29.892,27.5060976,32.15644737,96.14230769,97.97846154
7.51533E+13,2038.909091,33.09909091,35.53536364,34.04274388,38.31702812,82.66590909,85.02818182
7.5454E+13,2399.24,35.078,37.2664,39.18610084,42.61668867,85.108,88.6
7.5643E+13,1699.285714,28.91107143,32.60019048,29.64701804,34.38735729,89.49404762,92.16285714
7.61455E+13,2600.909091,34.37227273,36.13272727,36.45629281,38.90286,77.17727273,80.57454545
7.64289E+13,1892.261905,33.78281746,37.63628571,34.33260933,39.24599007,75.32619048,81.8484127
7.66695E+13,2188.940299,32.18507463,36.24871642,33.03653024,38.40424839,85.24925373,89.57761194
7.66952E+13,2013.038462,33.95903846,35.01769231,36.45168967,37.89080907,76.34615385,81.26538462
7.7056E+13,1811.5,31.84296296,35.53485185,33.29640065,38.5669236,86.58611111,91.33092593
7.71333E+13,2925.909091,27.89454545,31.73872727,28.68667142,32.93755153,91.96818182,93.45454545
7.71462E+13,2224.230769,27.51115385,30.94169231,28.05719822,31.63717454,91.91923077,93.23076923
7.71934E+13,1898.689266,31.0949435,35.47893785,33.15346022,38.99634881,89.00762712,91.02564972
7.72708E+13,2924.230769,26.375,28.85,26.78059518,29.37812611,90.75769231,92.07692308
7.73008E+13,2416.7,35.7375,38.1854,37.49732259,40.52791591,73.17,82.128
7.73223E+13,2190.828571,32.02714286,36.73628571,33.66130948,39.75033714,88.51142857,90.69371429
7.73309E+13,2014.666667,32.08708333,36.4995,33.9494881,39.60888465,88.91666667,91.08333333
7.74511E+13,1445.75,32.97791667,37.945,35.08008494,41.22173109,87.25,89.27333333
7.75585E+13,1906.181818,33.12772727,38.14127273,34.78286353,40.56758107,87.44090909,90.02727273
7.75843E+13,1754.636364,32.37772727,35.72381818,32.35099778,36.80576088,85.44090909,88.84909091
7.75843E+13,1982.333333,35.07541667,36.037,38.39487306,40.43183519,72.16666667,75.41333333
7.75886E+13,1685.081081,31.65391892,36.15562162,32.6938935,38.31262231,91.42162162,94.21513514
7.77088E+13,2429.4375,34.5809375,36.50425,36.08844067,38.37272527,78.75625,83.6875
7.77733E+13,1807.69697,34.22833333,36.38060606,35.44641527,38.52519748,80.32878788,85.04181818
7.79279E+13,2180,31.52475,33.2969,33.0906965,35.35221439,82.765,85.653
7.80267E+13,2211.058824,32.90294118,36.28847059,33.00517165,36.97039693,84.69705882,88.36470588
7.81083E+13,1800.866667,33.108,37.01933333,33.76423256,38.84753969,88.79333333,91.68933333
7.81856E+13,1980.237458,32.86242475,37.41341137,33.75586824,39.19681054,86.44866221,89.10541806
7.81942E+13,2034.571429,32.73892857,35.27957143,33.12330462,36.14232784,82.40714286,85.96142857
7.82028E+13,2263.222222,33.32166667,34.54166667,37.38411079,39.21598,78.94722222,83.40444444
7.82156E+13,1642.263158,33.83736842,36.44631579,34.92727947,38.08534692,84.98421053,88.53052632
7.82285E+13,1979.266667,33.61166667,36.66493333,34.34833564,38.26268876,77.73333333,81.752
7.82586E+13,2232.933333,34.20016667,35.33953333,37.58045547,39.23366532,73.95166667,78.42466667
7.84089E+13,2115.636364,33.52931818,36.91145455,34.39941799,38.76055365,88.84772727,91.36272727
7.84261E+13,2379.384615,31.36076923,34.82476923,31.9352623,36.49535281,87.22692308,89.31846154
7.84476E+13,1674.772277,32.69282178,35.26243564,33.42507176,36.55472769,82.32227723,85.83306931
7.84862E+13,2073.302752,33.17637615,36.99900917,33.49754801,38.14107721,84.4646789,87.25889908
7.84905E+13,2093.393939,31.33681818,34.66721212,31.97895977,36.49333653,89.02424242,91.54969697
7.85077E+13,2387.526316,34.29467105,37.68176316,34.96966673,39.61714157,85.80394737,89.07552632
7.85335E+13,1300.666667,31.68666667,34.071,33.28500279,36.54517707,84.84583333,88.60666667
