Cluster_ID,Unnamed: 0,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
7.42986E+13,1427.980392,36.90882353,38.16713725,35.54827793,36.89985107,49.48529412,54.18509804
7.5454E+13,1262.090909,34.07318182,36.706,38.20236098,41.999906,87.81818182,90.75454545
7.5643E+13,1414.975,28.353625,32.2144,28.96368139,33.82755583,91.82125,94.1445
7.61455E+13,1011.611111,34.98138889,36.87222222,38.03732538,40.54204209,81.33333333,84.45222222
7.64289E+13,1362.158228,32.63860759,36.73073418,33.15424293,38.24600953,80.43860759,84.23025316
7.66695E+13,1232.342105,31.67552632,35.60515789,33.00215908,38.22080553,83.84605263,86.87315789
7.66952E+13,1471.4375,32.3909375,33.367,36.65446781,38.42018684,81.60625,84.76
7.70216E+13,1212.583333,34.06291667,35.06616667,36.89813252,38.24653102,80.33333333,83.16666667
7.7056E+13,1067.068966,31.82362069,36.00910345,33.31776697,38.8891198,89.19310345,92.95517241
7.71462E+13,1910.944444,27.87833333,31.33411111,28.3696419,31.96133657,89.53888889,91.07111111
7.71934E+13,1352.291667,29.91569444,33.93580556,31.82879865,37.7072738,90.03194444,91.76666667
7.73008E+13,1390.733333,34.81416667,37.14733333,36.79003989,39.89738292,79.22666667,84.16333333
7.75843E+13,1087.153846,34.03423077,34.93246154,37.18349242,39.02120123,75.92307692,80
7.75886E+13,1037.058824,31.11911765,35.82964706,32.36623512,38.05444494,92.10588235,94.52941176
7.76702E+13,746.2142857,32.36392857,35.88142857,32.54651248,36.97079543,78.48571429,82.82714286
7.77733E+13,1445.227273,32.08159091,34.19254545,33.09891906,35.82394074,82.75227273,86.20454545
7.79279E+13,1091.533333,31.58833333,33.52,32.64528415,34.93355505,83.11666667,87.152
7.80267E+13,1257.692308,32.02115385,35.78292308,32.06729881,36.95914882,85.29615385,87.83692308
7.81856E+13,1395.634043,32.37644681,37.12870638,33.49997523,39.1186348,87.89638298,90.26391489
7.82028E+13,1329.714286,31.57809524,32.68838095,34.73826084,36.20840465,82.16666667,86.01714286
7.82156E+13,988.6428571,33.29892857,36.14471429,34.69205871,38.21886617,86.21428571,88.87857143
7.84476E+13,1132.680556,32.32090278,34.75272222,33.46889909,36.6779052,85.48958333,88.46972222
7.84862E+13,1144.7875,32.9235625,36.773775,33.52041264,38.26722712,85.694375,88.42925
7.84905E+13,1279.611111,31.30027778,34.441,32.09906554,36.36250401,87.38055556,89.61888889
7.85077E+13,1289.722222,33.1425,36.743,34.13785438,38.92717253,85.54583333,87.87833333
7.85335E+13,744.9285714,32.24785714,34.44571429,33.62664353,36.52993697,83.48928571,87.44857143
7.87396E+13,1401.470588,32.43308824,35.86970588,33.21148141,37.44119511,88.56176471,90.86647059
7.87439E+13,1829,27.62884615,29.57723077,28.54305487,30.79606611,90.07692308,92.07692308
7.87439E+13,1419.619048,31.12047619,34.4147619,31.6963936,35.81440882,86.11428571,89.18571429
7.87482E+13,1264.69697,28.90106061,31.5310303,29.93477896,33.29306912,89.5969697,91.7
7.87525E+13,1600.533333,33.61875,34.94656667,37.10673507,39.57438015,78.44416667,81.505
7.87654E+13,1684.644444,28.52577778,30.65506667,29.02205589,31.48729547,89.91444444,91.816
7.87912E+13,1520.666667,27.965,30.04083333,29.01826986,32.00263905,91.41666667,92.60166667
7.88427E+13,1158.090909,31.73272727,34.18163636,33.02092196,36.5411186,85.63636364,88.74
7.91777E+13,1796.692308,28.28230769,30.54384615,28.7809338,31.24638646,84.06538462,87.05846154
7.92851E+13,956.8636364,32.33522727,35.52681818,32.81879297,36.2812674,86.09772727,88.50636364
7.94139E+13,1804.25641,27.42089744,29.75876923,28.12625417,31.1410619,88.56666667,90.86051282
7.94998E+13,1475.583333,32.0825,34.86816667,32.43831196,35.3683907,83.90416667,86.51166667
7.95084E+13,1270.925926,31.52814815,34.57807407,31.92919136,35.86329373,90.14444444,91.96148148
7.96373E+13,1285.357143,31.78464286,34.53328571,32.36783946,35.51584335,86.35714286,88.95857143
7.98005E+13,1204,34.31269231,35.57246154,40.41515819,43.06770852,86.92307692,90.53538462
7.98477E+13,1264.084507,30.2734507,32.34450704,30.87638474,33.38840931,85.77253521,88.2656338
8.00582E+13,1549.615385,34.34365385,35.25192308,37.88144438,39.32673321,79.98461538,83
8.03846E+13,1589.2,31.7245,34.03706667,32.01968808,35.39490283,85.33166667,87.68933333
8.07454E+13,1591.853659,28.86,31.48419512,29.65253212,32.97849592,88.16585366,90.27219512
8.11148E+13,1428.431818,31.94977273,34.12440909,32.6541849,35.46111971,88.69318182,92.05318182
8.20854E+13,1490.5,31.98333333,33.37786667,33.24194034,35.52258721,86.07833333,89.72
8.22959E+13,1145.789474,28.75105263,30.49673684,29.3897579,31.84631074,85.95263158,88.92842105
8.26137E+13,1812.35,27.99975,30.5697,28.26223327,31.60204067,90.1425,91.714
8.45164E+13,1193.8,34.599,35.6001,35.79819775,37.57801763,65.985,69.946
