Cluster_ID,Unnamed: 0,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
7.42986E+13,2680.083333,36.65291667,37.677,35.25502718,36.5086265,48.4875,51.67833333
7.46208E+13,2336.545455,29.34818182,31.58236364,31.19664436,34.5890086,86.07727273,87.63636364
7.51533E+13,2346.285714,33.25464286,35.756,34.16698796,38.19226741,82.13214286,85.86714286
7.5454E+13,1901.962963,34.21944444,36.66674074,37.38367113,41.08168928,83.5,86.90444444
7.5643E+13,1863.392857,28.30616071,31.92053571,28.83051724,33.47082944,90.67053571,93.53428571
7.59093E+13,2836.545455,34.43954545,37.86,34.90841176,39.99102695,74.61818182,81.74727273
7.61455E+13,2606.47619,34.36071429,36.07542857,36.74124057,39.06105729,81.65952381,85.03333333
7.64289E+13,1935.180851,33.55672872,37.27037234,34.12565821,38.87409026,75.12792553,80.97382979
7.66695E+13,2019,32.52581818,36.5172,33.73808601,39.15322376,84.91454545,88.94181818
7.66952E+13,2184.5,33.39818182,34.45827273,36.31392383,37.83156594,75.48636364,78.00090909
7.7056E+13,2201.933333,32.45246667,36.71773333,34.06346082,40.2512471,89.08666667,92.6512
7.71462E+13,2774.068966,27.60137931,31.00434483,28.11993997,31.97819853,90.78275862,92.32
7.71934E+13,1778.480519,30.56287879,34.67735065,32.56620456,38.39983405,89.07424242,90.86225108
7.72708E+13,2879.45,26.77875,29.4598,27.44481267,30.23508116,90.2325,91.869
7.73008E+13,2043,35.57554054,37.72951351,37.42958981,40.30285302,74.76216216,81.80756757
7.73223E+13,1788.692308,31.87942308,36.42307692,33.61912972,39.96405508,87.96730769,90.26769231
7.73996E+13,2003.666667,31.97111111,36.87122222,33.40671155,39.86161085,89.16388889,91.67666667
7.74511E+13,1685,32.90041667,37.452,35.1508124,40.6342032,87.08333333,90.04166667
7.75585E+13,2387.235294,33.17735294,37.86988235,34.89900918,40.8799949,85.76470588,88.40352941
7.75843E+13,2115.916667,33.27895833,34.06208333,36.30195188,37.68528182,75.19166667,78.06583333
7.75886E+13,2091.3125,32.09635417,36.744625,33.41578776,39.63287178,88.44375,91.16541667
7.76702E+13,2209.083333,33.57333333,36.96733333,33.43877114,37.430856,75.65833333,80.47
7.77088E+13,2225,34.80705882,36.46070588,36.6474378,39.00977775,77.64411765,83.54588235
7.77733E+13,1666.5,33.903,36.1064,35.39813523,38.47229538,81.085,86.006
7.78033E+13,2607.181818,32.82181818,33.79254545,36.63407738,38.14139151,78.09090909,81.38727273
7.79279E+13,1351.466667,32.40666667,34.4416,33.51464441,36.09404704,81.14,84.516
7.80267E+13,1947.458333,33.36895833,37.04558333,33.95089504,39.02495045,83.21458333,86.2425
7.81083E+13,1964,32.60461538,36.42138462,33.71427793,39.12612795,86.07692308,89.69230769
7.81856E+13,2078.135531,32.86481685,37.51156044,33.82797635,39.49800032,85.92673993,88.66798535
7.81942E+13,1211.333333,31.96766667,34.00506667,32.8113738,35.30668881,81.46666667,85.16533333
7.82028E+13,2234.7,33.35916667,34.6534,37.78782191,39.70445714,78.27833333,83.42733333
7.82156E+13,1732.4375,34.32484375,37.162,35.22895214,38.76156803,83.16875,85.88375
7.82285E+13,1624.947368,33.81789474,36.72989474,34.91372147,38.75333962,80.66842105,84.64947368
7.82586E+13,2456.944444,33.97361111,35.184,37.33665563,38.96660187,73.63055556,78.84111111
7.84089E+13,1965.615385,33.39923077,37.05184615,34.28209608,39.07914451,85.08076923,88.18461538
