Cluster_ID,Unnamed: 0,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
7.42986E+13,1497.25,35.3065,36.3899,34.07833525,35.28035305,50.71875,54.296
7.51533E+13,1724.411765,32.45529412,34.95858824,34.13001932,38.49822537,83.82352941,85.80941176
7.5454E+13,1493.333333,33.8347619,36.26428571,37.36715967,40.64250726,86.72857143,89.39142857
7.5643E+13,982.5625,28.71270833,32.41941667,29.37621492,34.08349769,88.98645833,92.05875
7.61455E+13,1490.764706,34.68941176,36.81235294,37.92335384,41.05650059,85.27647059,88.01647059
7.64289E+13,1338.788462,32.6736859,36.53358974,33.21636719,38.12092443,80.01185897,84.18730769
7.66695E+13,1426.791667,31.76291667,35.673,32.73655195,37.8912785,84.4625,87.51166667
7.66952E+13,1568.72,31.9714,32.71576,35.94390929,37.387036,82.302,85.3512
7.67339E+13,1510.090909,34.67272727,37.65036364,36.00866886,39.26903273,81.26818182,87.20727273
7.7056E+13,1395.552632,32.27513158,36.35647368,33.94292272,40.03345184,86.74736842,90.64
7.71934E+13,1337.142857,30.50061224,34.44293878,32.44562311,38.38842498,88.50459184,90.37653061
7.72708E+13,1939.090909,25.95,28.50181818,26.41193823,29.37482927,89.29545455,90.66181818
7.73008E+13,1755.772727,35.38204545,37.71290909,36.97577642,39.76218892,79.86818182,84.81727273
7.73223E+13,1063.6,30.45833333,35.12413333,32.22995118,38.58090467,90.26666667,92.152
7.75843E+13,1427,33.32775,34.3637,36.21250853,37.76534338,76.435,79.451
7.75886E+13,1413.35,32.37175,36.8416,33.68039572,39.48430456,89.7,92.255
7.77088E+13,1462.153846,32.88230769,34.87092308,34.70981588,37.17547123,83.67307692,86.61538462
7.77733E+13,1240.636364,32.665,34.86745455,33.72240353,36.64731282,83,86.32181818
7.78033E+13,757.6363636,32.77636364,33.81163636,37.68356275,39.30853839,80.17272727,82.39090909
7.79279E+13,998.3846154,30.98346154,32.93292308,31.66411853,33.87197582,83.61538462,87.39692308
7.80267E+13,1477.666667,32.8475,36.52744444,33.20568569,37.6663291,83.81944444,86.07444444
7.81856E+13,1436.097674,32.47404651,37.26945116,33.54700122,39.32709881,86.66,89.47581395
7.82028E+13,1384.210526,33.25263158,34.66989474,37.3986609,39.15358278,82.09210526,85.06526316
7.82156E+13,1338.592593,32.61796296,35.21355556,33.7436875,36.86752048,84.79814815,87.20074074
7.82285E+13,1763.416667,33.40708333,36.19816667,34.40610944,38.11071573,78.39166667,81.62166667
7.84089E+13,1454.181818,32.15727273,35.57054545,32.7272717,36.78950981,85.80454545,87.90909091
7.84261E+13,1340.6875,30.8253125,33.99,31.83308221,35.95806844,87.7375,90.45875
7.84476E+13,1408.169811,31.85509434,34.24607547,32.71473993,35.75740926,83.67641509,86.58188679
7.84862E+13,1225.294872,33.17083333,37.32084615,33.69085968,38.92376519,85.77435897,88.48307692
7.84905E+13,1319.2,31.0935,34.2069,31.84826763,36.23585255,88.65,90.387
7.85077E+13,1480.692308,33.85448718,37.42589744,34.40162493,39.00170009,86.61410256,89.17589744
7.85421E+13,1853.869565,29.27217391,31.246,30.16024024,32.54304826,89.6826087,91.6626087
7.87396E+13,1271.142857,32.66814286,36.18474286,34.1613063,38.85151749,89.23857143,90.85828571
7.87439E+13,1175.611111,31.095,34.21411111,31.6819586,35.55178009,85.81666667,87.51555556
7.87482E+13,1398.897436,29.25653846,32.17984615,30.31249315,34.03990629,88.30384615,90.21128205
7.87525E+13,1455.415094,34.15698113,35.49264151,38.36736547,40.87290817,78.51886792,82.32716981
7.87654E+13,1774.119048,29.02297619,31.23333333,29.55466591,32.30865927,89.87142857,91.48904762
7.88427E+13,1430.590909,31.44568182,33.74118182,32.30137466,35.62274979,85.08181818,88.76
7.89973E+13,1154.727273,31.09181818,34.21909091,31.74766841,35.46057782,86.66363636,89.11272727
7.91777E+13,1682.1875,28.74875,31.076,29.52857848,32.2933398,88.490625,91.3775
7.92851E+13,1251.263158,32.86868421,36.64736842,33.57967095,38.36571571,87.66052632,90.22526316
7.94139E+13,2011.9375,27.31916667,29.32025,28.01791102,30.66262801,87.65104167,89.83833333
7.95084E+13,1181.972973,31.89175676,34.62286486,32.55678773,36.32177787,89.51081081,91.30864865
7.96373E+13,1399.375,31.59875,34.303125,32.41918759,36.26791061,84.503125,87.7775
7.98005E+13,1645.818182,33.84909091,35.15836364,39.01049669,41.14054813,86.65,89.4
7.98477E+13,1388.048387,30.48266129,32.52032258,30.98007149,33.46101075,85.40645161,87.87193548
8.00281E+13,1251.055556,31.41694444,33.71555556,32.06482111,34.99670694,89.19722222,92.02111111
8.00582E+13,1873.055556,34.51,35.49877778,37.87469659,39.52398458,78.53888889,82.27666667
8.03846E+13,1594.558824,32.64867647,35.28764706,32.64835472,35.79007542,82.95441176,86.65588235
8.07454E+13,1912.175,28.212375,30.6317,28.77807945,31.80928971,89.04125,90.7915
8.08613E+13,1432.5,32.00083333,33.5785,34.37641202,37.31404762,89.25,91.88666667
8.11148E+13,1321.926829,32.57219512,34.90253659,33.53922323,36.67938559,85.87682927,88.87756098
8.20854E+13,1361.058824,32.18294118,33.73070588,34.01287691,36.48799624,85.47352941,88.78941176
8.22959E+13,1242.6,28.63266667,30.42053333,29.26372644,32.0724024,85.59,89.28933333
8.26137E+13,2100.8,28.00125,30.7067,27.88496191,30.94863441,84.3425,86.721
