Cluster_ID,Unnamed: 0,Temp_95,Temp_98,HI_95,HI_98,RH_95,RH_98
7.42986E+13,2869.928571,37.63535714,38.95671429,36.54138056,38.18396604,50.77142857,54.38714286
7.49987E+13,1901.642857,26.805,29.99028571,27.60409049,32.06695759,95.57142857,96.44285714
7.51533E+13,2040.666667,32.78238095,35.41371429,33.79698044,38.35166376,84.48571429,86.80952381
7.5454E+13,1791.944444,34.90861111,37.31655556,38.16674472,41.91597013,84.26666667,86.67444444
7.54669E+13,2915.181818,33.40318182,34.47363636,35.49492443,36.54386792,74.72727273,76.93454545
7.5643E+13,1979.666667,29.18134921,32.83263492,29.84779288,34.75388544,90.17698413,93.19460317
7.61455E+13,2010.368421,34.67315789,36.51105263,37.10651083,39.57321695,81.57105263,85.21789474
7.64289E+13,1843.231959,33.42085052,37.12458763,33.8512624,38.5446215,75.15025773,80.5542268
7.66695E+13,2125.943396,31.97386792,35.89554717,33.02531068,38.28859585,84.59811321,88.92641509
7.66952E+13,2226.705882,33.72220588,34.93394118,37.42997011,39.23943926,80.25441176,83.48705882
7.70216E+13,2127.916667,33.70916667,34.6025,36.43774409,37.71520368,76.69166667,79.60666667
7.7056E+13,1805.970149,31.68126866,35.63202985,33.2419974,38.78852812,87.11492537,91.10238806
7.71462E+13,2102.076923,29,32.60846154,29.89406588,33.77862228,91.04615385,92.92769231
7.71934E+13,1804.506329,30.72990506,34.79959494,32.60515152,38.27718039,89.62310127,91.38202532
7.73008E+13,2035.714286,35.26514286,37.35028571,37.03613134,39.66861228,73.86428571,80.70857143
7.73223E+13,1540.608696,32.03217391,36.74956522,34.20094781,41.05367062,89.15652174,91.59913043
7.73996E+13,2006.285714,32.31,37.49285714,33.91248037,41.26012632,89.89642857,92.25428571
7.75585E+13,1250.666667,32.59,37.78616667,34.24827601,40.55865158,87.1875,89.36833333
7.75843E+13,1738.966667,33.574,34.4744,36.86795402,38.3927166,73.42833333,77.26933333
7.75886E+13,1844.862069,32.46206897,37.28648276,33.89499873,40.25647392,88.02758621,90.86206897
7.76659E+13,2010.454545,30.64363636,34.30236364,30.99476806,35.43767453,86.90909091,89.81818182
7.76702E+13,1797,33.85066667,37.0852,33.99493334,38.11229968,77.35333333,82.76133333
7.77045E+13,2026,32.70583333,35.98116667,32.54011328,36.89521073,77.25416667,82.095
7.77733E+13,1359.8125,33.2275,35.422125,34.45454843,37.55108322,81.009375,84.79375
7.78033E+13,1848.666667,33.86125,34.87983333,37.559,38.86329726,77.23333333,79.43
7.79279E+13,1744.6,31.08125,32.8769,32.06614441,34.19818062,80.25,84.076
7.80267E+13,1782.703704,33.33555556,36.74518519,33.49447129,37.64515115,82.84259259,85.88444444
