Cluster_ID,Unnamed: 0,Perc,View_time,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time,NDVI,Prec
72331544236022.0,37213.477095516566,60.0,13.233503898635476,35.5979532163743,-9.317031536947047,38.71390791418202,13.854639334431946,18.538255360623783,26.074736842105263,59.073294346978564,14.019883040935673,0.3151333333333333,0.004322405904531434
72593537240676.0,35240.13333333333,60.0,13.073333333333332,30.65133333333336,-8.71851018441529,42.16904087907756,13.654567345627687,18.266666666666666,24.50714285714286,65.5,13.642857142857142,0.6723000000000001,0.0235758367925882
72636486913589.0,31390.88888888889,60.0,13.094444444444443,31.02444444444448,-8.53371165945733,42.84091147120445,13.663358555074934,16.555555555555557,26.72222222222222,57.5,13.61111111111111,0.63465,0.0224418155848979
72649371815616.0,33488.26838235294,60.0,13.175551470588236,33.596066176470615,-8.433290474183204,41.23948106662253,13.73777083553378,16.93014705882353,28.75972850678733,56.957013574660635,13.771493212669682,0.5059750000000001,0.01680345600470895
72735271161345.0,31052.47619047619,60.0,13.085714285714285,30.328095238095266,-8.386704015927329,43.33220630707102,13.644827886776108,16.142857142857142,21.3,79.28571428571429,13.738095238095237,0.5102,0.025990795344114297
73388106191082.0,33015.444444444445,60.0,13.133333333333335,41.503333333333366,-6.1416982449531465,36.69179328209837,13.542779882996877,16.40740740740741,28.81111111111111,54.51851851851852,13.61111111111111,0.2595,0.0013035117881372
73413875994775.0,31145.325205535206,60.0,13.177369861619862,44.72463892958896,-5.949628040952281,37.364511103425436,13.57401173101668,15.777388074888075,31.748723036223037,43.70005341880342,13.55756512006512,0.221825,0.0018320197705179
73589969653227.0,31456.14285714286,60.0,12.950000000000001,30.13857142857146,-5.869987381362475,43.550555108355105,13.341332492090832,15.214285714285714,27.064285714285713,52.0,13.285714285714286,0.48585,0.0706583559513092
73620034424316.0,31943.833333333332,60.0,12.958333333333334,30.195000000000025,-5.786711439638847,43.4112906938044,13.344114095975922,15.416666666666666,26.008333333333333,66.54166666666667,13.333333333333334,0.5606,0.0706985220313072
73632919326473.0,32218.363636363636,60.0,13.15,44.10272727272729,-5.668132794875088,40.980926780690055,13.52787551965834,16.954545454545453,30.472727272727273,29.772727272727273,13.5,0.20840000000000003,0.023233110085129696
73680163966546.0,30555.692358366272,60.0,12.995322793148882,40.90855072463771,-5.575648066292584,42.59681433407075,13.367032664235053,15.761528326745719,28.652437417654813,41.28524374176548,13.323451910408432,0.21774999999999997,0.06076706697543457
73731703572950.0,34320.90306122449,60.0,12.769812925170068,27.43912244897962,-6.296452621041857,53.347747318176395,13.189576433239525,17.470578231292517,22.597534013605443,63.565816326530616,13.206887755102041,0.5566321428571429,0.08012314885854718
73980811677372.0,31904.9575,60.0,13.137,42.8647166666667,-4.745191403158649,41.627847587647665,13.45334609354391,15.93,32.21399456521739,31.441576086956523,13.531702898550725,0.2788,0.042035836726427
74122545598689.0,31831.4698308294,60.0,13.216524086755973,39.248364252977325,-4.7425928620197535,36.57638728773414,13.532696944223956,15.8157167041225,29.57302964748617,53.781104914945494,13.559969332867885,0.28729166666666667,0.0015433430671691333
74186970106847.0,25729.291666666664,60.0,12.973645833333332,31.893979166666696,-4.543239831223348,48.37767914904502,13.276528488748223,12.605208333333334,26.457471590909094,54.81287878787879,13.334943181818183,0.6076,0.042133126407861626
74298639257389.0,32152.808034581176,60.0,13.021226828152294,46.277833487486184,-3.6663030381598483,40.34502244830766,13.265647030696284,16.61367038150789,33.29509136142145,27.020264625522,13.237383326041497,0.2309404761904762,0.01579614218679208
74302934223885.0,21180.153846153848,60.0,13.107692307692307,33.130000000000024,-4.120998634270451,48.00342233852825,13.382425549977002,11.0,32.36153846153846,46.15384615384615,13.423076923076923,0.6002500000000001,0.032682616263628
74307229192366.0,33602.07428571428,60.0,13.137238095238095,44.23592380952383,-3.6065357956972046,37.16043291187939,13.377673814951242,16.840952380952384,32.75138888888889,30.08928571428571,13.382936507936508,0.20795,0.0035551767796278
74341588930160.0,30703.55,60.0,13.094999999999999,36.54000000000003,-3.7249903288149766,42.33815228652947,13.343332688587662,15.65,26.025,40.85,13.35,0.3649,0.0922372788190841
74371653699805.0,32604.458333333332,60.0,12.483333333333333,26.014166666666704,-4.337072179242014,55.88084907881574,12.772471478616135,15.895833333333334,24.1625,56.75,12.833333333333334,0.643525,0.1589877195656299
74521977556006.0,25466.409722222223,60.0,13.031805555555556,32.14961111111114,-3.4224016767962104,47.77645558127488,13.259965667341968,13.22638888888889,29.279444444444447,49.14861111111111,13.261111111111111,0.5379833333333334,0.029319670051336233
74620761804289.0,28648.06488413547,60.0,12.901511586452761,32.73954581105173,-2.9048876240087926,43.29079552740787,13.095170761386683,15.437860962566845,28.934509803921564,54.62274509803922,13.041960784313725,0.56113,0.10385891795158382
74719546050777.0,31047.63888888889,60.0,12.433333333333334,25.213750000000033,-3.193594797174777,55.946588490871434,12.646239653144985,15.722222222222221,21.796527777777776,62.14583333333333,12.73611111111111,0.518025,0.1303595304489135
74728135986224.0,26950.92105263158,60.0,12.91015037593985,33.2545614035088,-2.7664909505230977,47.66250176748705,13.09458310597472,14.105263157894736,28.4609022556391,50.53508771929825,13.12781954887218,0.632275,0.028607671149074997
74732430954037.0,32281.0625,60.0,13.05625,38.113750000000024,-2.7088370034525693,42.83424511512955,13.236839133563503,16.9375,27.2,47.8125,13.1875,0.41400000000000003,0.1020330861210823
74839805135729.0,29172.658333333333,60.0,12.97809523809524,28.148452380952406,-2.5553703520466486,49.48402448186496,13.148453261565013,14.803571428571429,21.861528822055135,65.39097744360902,13.175438596491228,0.6051500000000001,0.0489772632718086
74856985004698.0,36996.30416666667,60.0,12.706666666666667,30.702500000000036,-2.5637690688808146,51.456581408024114,12.877584604592053,18.691666666666666,28.062291666666667,52.97708333333333,12.975,0.5946875,0.05844378005713222
74934294416472.0,27545.097692307692,60.0,12.989923076923077,33.52430769230772,-2.2955363041118315,47.28350270299995,13.142958830530532,14.131538461538462,25.582615384615384,54.20153846153846,13.107692307692307,0.497275,0.0220861881971359
74955769252419.0,25176.055555555555,60.0,12.766666666666667,30.45000000000003,-2.232393203644511,52.36778756054315,12.915492880242967,13.0,24.38888888888889,54.0,12.944444444444445,0.5253000000000001,0.0817186310887336
74977244088917.0,26579.354166666664,60.0,12.8125,30.679583333333365,-2.182076707357428,52.19842198433117,12.957971780490496,13.541666666666668,24.595238095238095,55.72222222222222,13.063492063492063,0.615175,0.08168720826506609
74998718925250.0,28904.487662337662,60.0,12.63690836940837,28.739010101010127,-2.5169744516803076,53.465445753765316,12.804706666187057,14.43394660894661,25.169369998688182,54.78455660501115,12.802974550701823,0.6095863636363638,0.15905186804858118
75033078663715.0,27466.37951388889,60.0,12.774796626984127,31.724323412698446,-1.9261644387991153,52.47670333332409,12.903207589570735,14.583382936507936,23.56967261904762,60.628621031746036,12.955853174603174,0.54545,0.09963243547827001
75033078664706.0,27168.714285714286,60.0,12.978571428571428,29.97857142857146,-1.8054498846307545,43.34390698823525,13.098934754213477,14.5,26.142857142857142,68.35714285714286,13.0,0.60675,0.1206203922629356
75063143434982.0,29004.73076923077,60.0,12.919951923076923,29.36567307692311,-1.8387660581515761,50.72409156662615,13.042536326953694,14.396634615384615,22.014835164835166,65.73901098901099,13.20054945054945,0.50915,0.051546050235629054
75067438403132.0,26469.44182900433,60.0,13.16470238095238,38.36558008658011,-1.6467872657223073,42.81246909513504,13.274488198667202,13.889339826839826,33.757205513784456,36.221177944862156,13.292606516290727,0.3312875,0.1002053469419479
75071733369848.0,25168.165056022408,60.0,12.97282679738562,36.128955648926265,-1.6743322477047058,48.11873692132089,13.084448947232602,12.168837535014006,27.87278944911298,46.53695144724556,13.111367880485528,0.5263625000000001,0.024398705922067124
75114683042656.0,26143.444444444445,60.0,13.008333333333333,28.24666666666669,-1.6307066325483182,49.6469957071663,13.117047108836555,13.472222222222221,21.18611111111111,69.63888888888889,13.166666666666666,0.5968249999999999,0.034952837973833056
75131862911401.0,31365.333333333332,60.0,12.821428571428571,27.357619047619078,-1.7403945729950154,53.87840019715304,12.937454876294906,15.563492063492063,24.167857142857144,58.48809523809524,13.055555555555555,0.5655583333333333,0.14543710152308142
75149042781680.0,31105.78207282913,60.0,13.033143889134601,30.81408948842698,-1.524565758352935,43.47655721819338,13.134781606358128,15.57108211705735,27.792133047551005,60.08600857346987,13.101309835675162,0.58185,0.12699470669031138
75153337748569.0,22795.38002923977,60.0,13.007643274853802,36.65176491228073,-1.5983652185177806,47.23768945286674,13.11420095608832,11.834678362573099,28.700140350877195,45.006052631578946,13.184561403508772,0.5510050000000001,0.026702177897095596
75187697487948.0,31493.914021164022,60.0,13.105423280423281,42.273730158730196,-1.171149448429659,37.98199626955399,13.18349991031859,16.257936507936506,34.09074074074074,38.4239417989418,13.063492063492063,0.2714,0.0062766731716692
75191992453417.0,27626.405594405594,60.0,12.728671328671329,27.78965034965038,-1.411227449147185,54.949943732617854,12.822753158614475,14.454545454545453,21.62097902097902,68.41608391608392,12.874125874125873,0.42462500000000003,0.12849718332290644
75222057224916.0,33338.92525252525,60.0,12.750101010101009,29.6367474747475,-1.192902281098684,50.87320702722411,12.829627828840923,16.832323232323233,22.058282828282827,53.49065656565656,12.923737373737373,0.49907,0.06313250511884684
75243532061126.0,32593.058035714286,60.0,12.680376984126983,29.89255753968257,-1.469434324748341,53.42768801156565,12.77833927244354,16.33457341269841,26.00095238095238,58.31309523809524,12.877678571428572,0.6586437500000001,0.14089738763868803
75260711930499.0,29795.675925925927,60.0,12.79351851851852,30.461296296296325,-1.2839966619727228,51.682940241167216,12.879118295983366,15.351851851851853,26.916666666666668,45.81018518518518,12.907407407407407,0.5887333333333334,0.07578645149866732
75260711931255.0,32924.438405797104,60.0,13.046739130434782,33.21423913043481,-1.1263867625046426,44.62868770880988,13.121831581268424,16.902173913043477,29.773188405797104,53.66847826086956,13.07427536231884,0.43520000000000003,0.08226270228624341
75273596832975.0,31216.62663398693,60.0,13.035049019607843,38.58722222222225,-1.1039028602179053,46.15653402780783,13.10864254362237,15.522058823529413,29.043515114379087,49.764297385620914,13.148182189542483,0.373675,0.0460283141583204
75282186766836.0,37983.0625,60.0,12.720833333333333,30.253333333333355,-1.247542767677294,52.95669211846965,12.804002851178488,18.854166666666664,26.0875,64.41666666666667,12.854166666666668,0.626525,0.1211587563157081
75333726374303.0,38820.51190476191,60.0,12.56904761904762,29.376428571428598,-1.1288749408924654,53.938572793135265,12.64430594844045,19.726190476190474,24.633333333333333,63.36904761904762,12.654761904761905,0.6428750000000001,0.1215762123465538
75338021341877.0,32020.11111111111,60.0,12.830555555555556,32.900555555555584,-1.13420579620186,51.24029159665146,12.906169275302346,15.805555555555555,25.647222222222222,53.22222222222222,12.944444444444445,0.5701250000000001,0.0654695481061935
75372381081628.0,29395.990893719805,60.0,13.18056038647343,41.55047922705317,-0.5713505634460916,38.35358430809026,13.218650424036502,15.65330917874396,32.535000000000004,46.00920634920635,13.145873015873017,0.23115,0.007557104031244866
75376676048563.0,31558.942934782608,60.0,13.015489130434782,42.11939009661839,-0.9019475723650602,41.64686602523236,13.075618968592453,15.829106280193237,31.932155797101448,32.712646652864045,13.05055210489993,0.20181666666666667,0.06098896078765385
75428215656534.0,32722.722222222223,60.0,13.118981481481482,36.49083333333336,-0.7082947590819769,37.982315095279304,13.166201132086947,16.833333333333332,31.171759259259257,57.81481481481482,13.069444444444445,0.1534,0.0075152865611016004
75432510622308.0,26670.61904761905,60.0,12.876190476190478,32.448095238095256,-0.7514893278031983,52.022903591848944,12.926289764710688,13.666666666666666,25.765873015873016,49.02380952380952,12.904761904761905,0.5944333333333334,0.0849270025889078
75453985459543.0,28248.584179725407,60.0,12.971920795254128,37.84071664430439,-0.6006889710994024,44.85528089248611,13.011966726660756,14.54313835936643,31.199107740384832,44.771917985695076,13.048922030268779,0.48959166666666665,0.07050196495321058
75462575393857.0,25507.843610838692,60.0,12.975424067414915,37.433724492390425,-0.5292774586398119,47.45998532300045,13.010709231324237,13.1840398096691,30.951885147651733,35.39220333442301,13.035910428244524,0.4410928571428571,0.020206489467195058
75466870362016.0,32795.029174529176,60.0,13.07718808968809,40.08876318126321,-0.43657911788303416,39.472498891258205,13.106293364213625,16.541837791837793,32.385378972878975,48.58571058571058,13.002645502645503,0.24487857142857145,0.02713709031896927
75475460295352.0,35332.107142857145,60.0,13.071428571428571,30.597857142857173,-0.5602592927591539,51.26106766323473,13.108779190945848,17.714285714285715,27.05357142857143,51.07142857142857,13.232142857142858,0.59465,0.068574734032154
75539884805635.0,31630.666666666668,60.0,13.253333333333334,35.868666666666705,-0.4223749699845004,43.328251084436594,13.281491664665634,16.6,30.264285714285712,66.71428571428571,13.214285714285714,0.60825,0.0993174836039543
75582834477964.0,25715.683809523813,60.0,12.921904761904761,32.950361904761934,-0.3632392636339119,49.16308915583519,12.94612071281369,12.919999999999998,26.868190476190478,49.77333333333333,13.01142857142857,0.48194,0.02622097916901106
75621489184788.0,28729.384615384617,60.0,13.176923076923078,37.02846153846156,-0.0926289061832312,38.60370866348121,13.183098337335291,15.23076923076923,30.62,49.48,13.14,0.32730000000000004,0.0084455637261271
75625784150713.0,30724.592592592595,60.0,12.816666666666668,29.72888888888892,-0.14917328027496055,51.20721955891332,12.82661155201833,15.129629629629628,28.27962962962963,47.44444444444445,12.962962962962962,0.6735833333333335,0.07390452921390527
75642964019840.0,29905.080414030414,60.0,12.808130711880711,32.336713702963735,-0.24861426366880152,51.515088701266755,12.8247049961253,15.443425555925556,27.142150673400675,48.932721445221446,12.88949568949569,0.5189044871794872,0.07346609349434188
75647258988532.0,31197.238683056075,60.0,13.153202739289696,32.922358974359,0.11032083552288305,38.8278320006295,13.145848016921505,15.329143320447667,31.17546135024396,57.46093616528399,13.052199973939105,0.32326,0.0636367499828338
75694503628303.0,29857.071428571428,60.0,13.064285714285715,36.55285714285717,0.1013286123385041,43.22151804162132,13.057530473463146,15.785714285714286,29.284615384615385,53.15384615384615,13.038461538461538,0.5332,0.0896872505545616
75694503628659.0,31735.539772727272,60.0,13.089583333333334,38.158750000000026,-0.18925762601140333,39.957538563868425,13.10220050840076,16.248106060606062,33.79015151515152,47.702651515151516,13.085227272727273,0.38017500000000004,0.049412524327635696
75707388529515.0,27705.764705882353,60.0,12.958823529411765,33.98058823529416,0.1838309000293597,49.51034878493396,12.946568136076474,13.823529411764707,26.91176470588235,54.294117647058826,12.970588235294118,0.53815,0.0341268852353096
75728863366153.0,27955.75197368421,60.0,12.930065789473684,39.140221177944895,0.19537105355567766,47.991625786691365,12.91704105256997,14.730670426065164,29.663497899159665,39.98935574229692,12.987289915966386,0.39865,0.020415641833096677
75737453300997.0,28413.225,60.0,13.046315789473685,36.92707894736846,0.1594775196259651,45.633073466492235,13.035683954831955,14.894736842105264,30.630555555555556,42.861111111111114,13.055555555555555,0.4966,0.05674179270863531
75750338202343.0,30278.153846153848,60.0,13.015384615384615,29.726923076923107,0.2503294740393981,50.80388049132598,12.998695983781989,14.846153846153847,25.3,62.333333333333336,13.083333333333334,0.6473,0.0833065286278724
75776108006562.0,29995.627192982454,60.0,12.872631578947368,39.293631578947405,0.3437535865771606,46.6128308658729,12.849714673175557,14.996491228070175,33.9759649122807,32.414912280701756,12.965789473684211,0.4494666666666666,0.03564151997367533
75819057678979.0,24787.083333333332,60.0,12.700000000000001,34.33583333333336,0.48764394687905116,51.73553385172559,12.667490403541397,12.583333333333332,30.6,42.50833333333333,12.766666666666667,0.5250125000000001,0.07780572585761546
75900662058405.0,28197.666666666668,60.0,12.994444444444445,38.60444444444448,0.5605669707318417,44.1946767146264,12.95707331306232,14.055555555555555,34.22777777777778,42.166666666666664,12.944444444444445,0.4435,0.0693112462759018
75909251992648.0,27055.264876242894,60.0,12.953137664422494,37.676000758978084,0.7064732163016443,47.39877864025012,12.906039450002385,13.910456424285114,30.795936245843368,39.6416793618032,12.994522253345783,0.4511777777777778,0.0154488331948717
76016626174828.0,29036.923076923078,60.0,12.940384615384616,34.546858974359004,1.1222301371393222,49.39126105946661,12.86556927290866,14.647435897435898,27.784134615384616,45.642628205128204,12.927884615384615,0.5443833333333333,0.040686309337615904
76016626174852.0,26549.166666666668,60.0,12.933333333333332,35.8266666666667,1.0384800443370106,49.27104666779976,12.864101330377535,13.333333333333334,26.15833333333333,54.75,13.0,0.53325,0.03499037027359
76059575847840.0,26763.214285714286,60.0,12.964285714285714,36.478571428571456,1.1266230948604754,49.02341494989768,12.889177507961682,13.214285714285714,30.6,43.42857142857143,13.0,0.47169999999999995,0.0343903787434101
76111115455544.0,26055.22999734184,60.0,12.974993354598618,39.04550106326425,1.3278344560209039,47.58890764892572,12.886471057530558,13.494617224880383,30.45515018607124,39.431951089845825,12.97547846889952,0.4099125,0.0136696277186274
76119705390319.0,33025.28571428572,60.0,13.014285714285714,35.93095238095241,1.2984367175507985,45.82280152766478,12.927723266448996,16.333333333333332,30.4,43.333333333333336,12.976190476190476,0.6030500000000001,0.0906518623232841
76145475194326.0,31798.20061728395,60.0,13.02260348583878,40.28952795933191,1.39934072437788,43.60757115624714,12.929314104213587,15.634531590413944,31.08839642338417,45.68364197530864,12.9487790486565,0.40899444444444444,0.0616261201600233
76162655063005.0,26730.904761904763,60.0,12.900238095238095,37.74095238095242,1.4838260733983375,48.432283070995,12.801316357011538,12.92142857142857,28.964285714285715,37.05714285714286,12.914285714285715,0.49022499999999997,0.0194180272519588
76291504081940.0,26364.65396825397,60.0,12.843492063492063,38.48168253968257,1.8881349954648021,47.89080030958839,12.717616397127744,13.97777777777778,33.63238095238095,33.36349206349207,12.801587301587302,0.4512,0.019827170297503433
76295799049961.0,34077.846153846156,60.0,13.149999999999999,38.26076923076926,1.6941195086293717,41.22105829062022,13.037058699424707,16.807692307692307,29.588461538461537,64.46153846153847,13.0,0.35740000000000005,0.0538688562810421
76334453755570.0,30633.414141414145,60.0,13.02878787878788,42.51904040404043,1.825463816525638,41.73090744597017,12.907090291019502,15.287878787878787,33.94204545454545,35.03030303030303,12.914141414141413,0.30970000000000003,0.0695274919271469
76394583296748.0,22226.9,60.0,12.809999999999999,30.88800000000004,2.2417796113620145,50.740229053338574,12.660548025909199,10.5,26.39388888888889,50.96666666666667,12.71111111111111,0.58345,0.0592499338090419
76416058133315.0,29278.336363636365,60.0,12.894545454545455,35.91490909090911,2.28967927487813,49.912891902983276,12.74190016955358,14.745454545454546,29.740000000000002,42.349999999999994,12.7,0.43484999999999996,0.05178080685436725
76428943035283.0,27367.03878660477,60.0,12.990709450065468,36.083546675364865,2.313684544478426,48.8361937105324,12.836463813766908,13.512711238303842,29.03381726925555,40.89114866917057,12.922269658092988,0.5087736196319018,0.03202920682454031
76484777609932.0,30223.8,60.0,13.097777777777779,32.18511111111115,2.3966523659667875,51.02701985350848,12.938000953379992,15.177777777777777,29.933333333333334,46.696825396825396,13.02222222222222,0.46415000000000006,0.06456332653760903
76613626629032.0,26069.227272727272,60.0,12.845454545454546,34.96818181818184,2.9545736034069185,48.95594206230746,12.648482971894087,12.545454545454545,31.4,36.04545454545455,12.772727272727273,0.4907,0.0315902717411518
76630806497978.0,30283.65,60.0,12.99,28.860000000000028,2.9114808508264174,51.2258563717662,12.795901276611572,15.1,23.83,65.15,12.850000000000001,0.266075,0.06637654826045031
76652281335710.0,32089.19347826087,60.0,13.096173913043478,41.236417391304386,2.624988067243573,39.58731389547924,12.921174708560573,16.188695652173912,33.72117391304348,41.96391304347826,12.895652173913044,0.23625000000000002,0.013251275755465
76669461203668.0,29718.436973775017,60.0,12.814608115314638,36.09703574565534,3.1196987683910318,50.63443455435805,12.606628197421902,14.301900997553172,28.76792270531401,45.3804834054834,12.59090909090909,0.5152576086956522,0.04698512184879047
76690936040112.0,22432.454545454544,60.0,12.745454545454544,29.6827272727273,3.3017369159229477,51.31506737699196,12.525338751059683,10.909090909090908,26.3,53.27272727272727,12.5,0.5478000000000001,0.05909773707389831
76695231008441.0,31049.294564387474,60.0,13.085436187777026,38.104781976667255,2.109314051888952,41.4493668126144,12.94481525098443,15.59297301559724,31.2770713342041,53.16786510332317,12.969540035533825,0.2722517857142857,0.06803145379360229
76703820942916.0,32713.965586419756,60.0,13.156077810266407,38.918861273554285,2.8749588313760053,42.68462443838223,12.964413888174672,16.722327810266407,30.71420646523717,49.00177875243665,13.02729044834308,0.36652222222222225,0.0753053964840041
76708115909304.0,29296.94551282051,60.0,12.899679487179487,30.371923076923107,3.2636182905675652,51.21197741973734,12.682104934474983,14.301282051282051,25.954166666666666,57.25,12.75,0.696775,0.0575644858181476
76733885713654.0,30561.569404125286,60.0,13.121271538918599,41.47683486345099,3.1148465479707994,45.776274742673,12.913615102387212,14.978544400216226,30.013480112938318,40.32738754193863,12.928853104240101,0.4167088235294118,0.08491416932905417
76841259896021.0,27398.285714285714,60.0,13.071428571428571,38.637619047619076,3.4634729702324827,46.14317456105172,12.840530373413074,13.428571428571429,32.99523809523809,50.61904761904762,12.880952380952381,0.4924500000000001,0.0782237499952316
76991583751047.0,23646.01282051282,60.0,12.972666666666665,38.91408205128208,4.001765839382152,49.253795297644174,12.705882277374524,11.793333333333333,29.38002564102564,40.536153846153844,12.776410256410257,0.4107200000000001,0.025858886912465063
77021648522719.0,30657.278161809205,60.0,13.116408695652174,41.01300348463134,3.8785541886238617,43.601079398751274,12.857838416410583,15.162784519827998,32.49651851988591,41.58954735119953,12.890720171133214,0.342545,0.030014128424227182
77038828391170.0,32852.3733044733,60.0,12.841443001443,32.874886002886036,4.362025149483489,50.44647780876237,12.550641324810769,17.007215007215006,29.91978354978355,45.51616161616162,12.571428571428571,0.6147428571428571,0.04779624459998943
77056008260268.0,32591.036649510334,60.0,12.896122279280174,32.51826507897564,4.409480489842505,50.992182618034455,12.602156913290674,16.193485900064847,28.989108518187464,46.80723852171221,12.648266596950808,0.6416131578947368,0.058960693708637255
77146202572587.0,34522.96980349157,60.0,12.678864250085999,22.554092303061605,5.301028828358154,60.34146377411421,12.325462328195455,17.440236068111453,23.155689714482286,59.49268231854145,12.251022531819746,0.6889000000000001,0.19928990155458445
77146202574100.0,28514.833333333332,60.0,13.173015873015872,37.817301587301614,4.25026648744283,45.51637656237303,12.889664773853019,14.968253968253968,32.43650793650794,39.25555555555555,12.9515873015873,0.48865000000000003,0.0723511353135109
77193447213601.0,33838.11206641961,60.0,12.75535660742639,30.64322235218847,4.727271570361229,52.154980838294875,12.44020516940231,17.684459184542817,27.575709710967075,52.820651312450096,12.453083810298576,0.5634912751677852,0.07858091422775443
77202037148956.0,29306.31751196172,60.0,13.154306220095695,36.603806698564625,4.3675753288632695,45.443281194264536,12.863134531504807,15.342679425837321,29.44946524064171,42.420320855614975,12.926524064171122,0.56118,0.06598108410835264
