INDEX,Unnamed: 0,View_time,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time
78920024067000.0,154130.27095959595,2.2012386098749737,11.525715653033865,9.840848488536226,48.81953653959126,1.5451820439725585,13.473663205481387,14.614081373172281,72.70343204775023,1.648981069435615
78932908969262.0,188197.5718966219,2.126965811965812,19.381833536833565,9.536076948906812,45.238463584672694,1.491227348705358,17.078897028897032,24.369481074481072,67.91351241351241,1.518945868945869
78950088838202.0,154315.3095531205,2.228898584054834,13.30855938852817,9.773731644963647,47.6113466815081,1.577316474390591,14.111284722222223,16.094631583694085,71.5737306096681,1.6299400252525253
78984448576478.0,146298.44559685685,2.3701184741184744,10.638079687904717,9.975351738474387,48.39587547703217,1.980650580442404,12.533637473637473,14.752966561216562,71.5696825859326,2.0238583176083176
78988743543206.0,201848.50482046712,2.3721805704475445,12.209555870969645,10.685789557077653,53.91613464848434,3.3654267794936894,17.795011437910492,15.638423943627432,83.35280207668428,3.270908639823788
78988743543605.0,176208.98659384093,2.3597606741085,12.275181079789805,10.21040112369066,50.01129059511872,1.6790672658624564,16.00815850815851,16.21372967612098,68.16966946097381,1.6754622189404798
78993038510706.0,200159.30687437562,2.3279378954378958,13.565603396603425,10.467855978098807,51.95020548717667,1.6300808302313086,17.747708541458543,17.231905386280385,69.04464077589077,1.531489343989344
78997333477962.0,202547.02756073364,2.364801346609166,11.86798030461753,10.445972049964643,52.23055115252198,1.9496232658060606,18.21942159332649,16.668109478738078,72.75270778725607,1.9178260881101632
78997333479365.0,180555.16795604397,2.080524542124542,19.541298754578783,9.145622503358972,39.29846068675376,1.4708163752339443,15.77397802197802,24.076922344322348,61.393538461538455,1.415069597069597
79014513347505.0,168123.07500901874,2.1252453102453104,10.81220689033192,10.114592296834445,48.81339383833812,1.450939157123014,14.722619047619048,14.711385281385281,70.8536976911977,1.5204094516594517
79027398249751.0,155140.77922077922,2.0493506493506493,20.60240259740263,9.930663296581912,45.402894670113355,1.3873064295785218,14.285714285714285,24.999242424242425,64.06818181818181,1.4545454545454546
79027398249763.0,173918.59902422508,2.0710157909317575,19.228761473820327,9.707599314441026,45.36470597316999,1.4238425033023554,15.870295810631944,23.08471296210792,74.84349739895958,1.416966786714686
79027398249798.0,206766.85932981965,2.1531300463167726,18.905651609415724,9.704013209821678,45.040991576110116,1.5061958323286606,18.654621449456975,23.430302493365765,72.60785781856603,1.5374273305813553
79035988184048.0,153851.75006721672,2.3587632429299097,11.212724577891274,10.096563160364019,48.25477319443674,1.685659032238975,13.034090292423626,15.462716419383087,72.34242377992378,1.7548753715420382
79035988184648.0,172801.22671194345,2.2154172722741565,20.752777667287116,9.407893152746095,42.62507165744643,1.5882243954244168,15.596111276672872,24.266164982293603,69.73612098382026,1.5106191399850821
79066052954684.0,194144.72623050027,2.374029464125618,11.859831501831533,10.807959186116694,52.434406959041354,1.7787735769925637,17.62304074130997,16.785606444837214,70.9411457132611,1.75726805246036
79121887530410.0,185323.3281046939,2.14606350457323,18.905986560620313,9.999713312475969,44.09984473382896,1.4794159504081654,16.279475122195375,22.35408380725125,71.92130798697758,1.4524145915387165
79126182497599.0,192482.325503663,2.0654952686202686,19.444292735042765,10.025988286739581,45.14961995982816,1.3970960495042966,17.409974053724053,23.92840811965812,70.94856532356533,1.4202533577533578
79134772431911.0,141093.7409090909,2.2692192760942764,11.11989478114481,10.346159731599718,47.71275509317588,1.5794752939876284,13.092024410774412,14.712048160173161,75.86434283309283,1.6755982443482444
