Cluster_ID,Unnamed: 0,Perc,View_time,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time,NDVI
72297184497676.0,40380.21052631579,80.0,10.936842105263159,35.904736842105294,-9.021020058982112,38.53882874315356,11.53824344252863,19.263157894736842,27.400000000000002,58.78947368421053,11.605263157894736,0.25285
72331544236022.0,41098.44380751204,80.0,10.975968298503611,33.611344330495385,-9.169036016737826,38.75334717663274,11.587237366286134,18.664702119883042,23.939429072067423,63.11695368937048,11.606295149638802,0.29915625
72593537240676.0,35770.91666666667,80.0,10.988888888888889,30.49633333333336,-8.722110908515948,42.1980540200818,11.57036294945662,16.794444444444444,26.572222222222223,58.45,11.472222222222221,0.5057
72597832208218.0,36211.72222222222,80.0,10.911111111111111,32.457777777777814,-8.391493090458727,40.21250773255394,11.47054398380836,17.055555555555557,25.605882352941176,59.11764705882353,11.5,0.46985
72649371815616.0,35235.09817681459,80.0,11.004465084279326,31.54440935672518,-8.536017014701963,41.27490639494163,11.573532885259455,16.20529755761954,24.49434941520468,67.57902046783626,11.621198830409355,0.4152
72735271161345.0,34754.75,80.0,11.033333333333333,28.477500000000024,-8.411059625881252,43.36360283758833,11.594070641725416,16.541666666666668,21.282608695652176,72.6086956521739,11.543478260869565,0.17909999999999995
72864120180336.0,31124.8,80.0,11.120000000000001,33.34400000000004,-7.87751480753329,42.3291092295931,11.645167653835554,14.6,32.71,45.15,11.7,0.47335000000000005
73662984097262.0,35587.8125,80.0,11.06875,30.228750000000026,-5.668917596660493,43.49774597457913,11.446677839777365,15.8125,23.692857142857143,67.5,11.357142857142858,0.668
73680163966546.0,33389.0,80.0,11.05925925925926,38.152962962962995,-5.643942171660143,42.57961706767463,11.435522070703268,15.777777777777779,28.503703703703703,36.925925925925924,11.38888888888889,0.3322
73731703572950.0,34288.218518518515,80.0,11.136666666666668,26.80044444444447,-6.285538440368185,53.350548164483314,11.555702562691211,16.118518518518517,22.728703703703705,60.90185185185186,11.638888888888888,0.4939416666666667
74122545598689.0,35878.26769230769,80.0,10.971641025641025,38.34288205128208,-4.336770075145644,36.74346088600465,11.260759030650734,16.40153846153846,29.86574358974359,51.09794871794872,11.214871794871796,0.18423333333333333
