Cluster_ID,Unnamed: 0,Perc,View_time,first,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time,NDVI
72297184497676.0,32338.69230769231,60.0,1.9461538461538461,1.9461538461538461,15.462307692307727,-9.242022025392997,38.65960349518615,2.562288647846713,17.923076923076923,19.823076923076922,78.15384615384616,2.730769230769231,
72331544236022.0,29583.92316566284,60.0,2.02407491059665,2.02407491059665,15.996320236526786,-9.272944404831625,38.723676318223106,2.6422712042520917,15.493061045234958,19.530121635610765,77.89224935692327,2.7446506995420035,0.2788
72636486913589.0,36978.117647058825,60.0,2.0352941176470587,2.0352941176470587,12.854705882352967,-8.54007925576165,42.846289147074906,2.6046327346978355,20.176470588235293,18.476470588235294,77.23529411764706,2.6176470588235294,0.63165
72649371815616.0,31727.293939393938,60.0,2.19469696969697,2.19469696969697,14.8147272727273,-8.48399937136299,41.349063475010965,2.7602969277878353,16.743939393939392,18.39181818181818,82.8030303030303,2.825757575757576,
72735271161345.0,31010.526315789473,60.0,2.0631578947368423,2.0631578947368423,13.264736842105288,-8.386704015927329,43.33220630707102,2.6222714957986644,17.210526315789473,16.889473684210525,94.26315789473684,2.6578947368421053,
72984379264550.0,41062.38461538462,60.0,2.161538461538462,2.161538461538462,10.9992307692308,-7.573783139277825,43.02284279418505,2.666457337490317,22.307692307692307,15.108333333333334,84.75,2.75,
73001559132787.0,30680.25,60.0,2.25,2.25,10.328333333333362,-8.515732564009838,51.883188064908346,2.8177155042673228,16.833333333333332,14.708333333333334,84.91666666666667,2.75,
73083163513001.0,30539.188888888886,60.0,1.9761111111111114,1.9761111111111114,20.126000000000033,-6.928381771004176,37.27392892462573,2.4380032291780562,16.21851851851852,22.68333333333333,66.39,2.333333333333333,
73413875994775.0,31579.230056980057,60.0,2.01502849002849,2.01502849002849,19.320911680911713,-6.051508467046149,37.316825476759874,2.4184623878315668,16.824074074074076,22.535897435897436,72.54985754985755,2.480769230769231,
73662984097262.0,37965.75,60.0,2.25,2.25,13.626666666666699,-5.634047426422545,43.51839161245659,2.625603161761503,20.166666666666668,19.258333333333333,74.0,2.6666666666666665,
73731703572950.0,28645.54277864992,60.0,2.3159196755625326,2.3159196755625326,10.322347462061776,-6.235917139169148,53.32306683086,2.731647484840476,15.147187336473051,14.924606227106228,84.84578754578754,2.902930402930403,0.5797625000000001
73933567037536.0,29663.55,60.0,2.0,2.0,22.171000000000028,-4.806924312917817,37.88629727229545,2.320461620861188,16.2,24.835,56.7,2.35,
73980811677372.0,28322.630434782608,60.0,2.1913043478260867,2.1913043478260867,16.396956521739163,-4.766188195244062,41.63344041514395,2.5090502275090243,14.91304347826087,20.302173913043482,56.673913043478265,2.586956521739131,0.3069
74122545598689.0,31533.572249589488,60.0,2.024141088796261,2.024141088796261,21.084915371984366,-4.457326331226606,36.63393050046184,2.3212961775447023,16.564260452191487,24.42743463433119,62.272451686244786,2.3144183402804095,
74186970106847.0,27950.15681818182,60.0,2.104028326745718,2.104028326745718,12.519471014492781,-4.4984072860484945,48.39771834917921,2.403922145815618,14.633333333333333,16.574596900683858,79.00312754877972,2.477998933433716,0.56635
74298639257389.0,29946.92796581083,60.0,2.0562807021622875,2.0562807021622875,19.618057787114875,-3.7190748853574753,40.4824534609926,2.304219027852786,16.46252226226459,24.84628474533666,38.13468362853775,2.280085705865454,0.264
74302934223885.0,25819.761904761905,60.0,2.1285714285714286,2.1285714285714286,13.811904761904792,-4.126055254865059,47.99095915108388,2.4036417788957656,14.380952380952381,16.16190476190476,78.71428571428571,2.4047619047619047,
74307229192366.0,30562.222222222223,60.0,2.0444444444444447,2.0444444444444447,18.683333333333366,-3.614632036843244,37.12132956837471,2.2854199135673277,16.22222222222222,26.27692307692308,41.76923076923077,2.230769230769231,
74337293961999.0,24210.14285714286,60.0,1.942857142857143,1.942857142857143,13.221428571428602,-4.148439942153359,50.41502458396023,2.219419805667367,13.571428571428571,14.692857142857141,82.78571428571429,2.2142857142857144,
74341588930160.0,29213.928571428572,60.0,2.0214285714285714,2.0214285714285714,13.238571428571463,-3.717443300282019,42.333840335810805,2.2692581247807064,15.714285714285714,18.94642857142857,54.14285714285714,2.2142857142857144,
74371653699805.0,25821.02,60.0,2.246888888888889,2.246888888888889,9.821555555555582,-4.303023598373165,55.86387484179064,2.5337571287804335,13.682222222222222,14.251555555555555,81.66,2.417777777777778,
74521977556006.0,28982.736462368044,60.0,2.1946001367053998,2.1946001367053998,14.288526239842062,-3.3965522679893847,47.726627356553145,2.421036954571359,15.936488949646844,17.485495936811727,73.26188577504367,2.508771929824561,0.5779000000000001
