Cluster_ID,Unnamed: 0,Perc,View_time,first,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time,NDVI
78709570669227.0,31877.22222222222,30.0,11.388383838383838,11.388383838383838,28.78748989898993,9.447492942834728,51.31411000799578,10.758550975528191,18.027272727272727,25.250530303030303,53.297348484848484,10.841666666666667,0.636845
78735340473566.0,26807.147094757096,30.0,11.157435626102291,11.157435626102291,28.371263395863426,8.927117336264612,46.031415615893515,10.562294470351318,14.863375020041685,29.51818981797929,49.781102250575934,10.607610609014117,0.7480555555555556
78739635440540.0,25667.38381740211,30.0,11.328093248215199,11.328093248215199,30.361182516670354,9.30664788571915,48.81684785490673,10.707650055833922,14.596799541921493,27.29911003630516,48.35717534498022,10.749449737254615,0.6364036585365854
78739635440592.0,27910.359925788496,30.0,11.264935064935065,11.264935064935065,29.984768089053834,9.174433519682609,48.53786025111578,10.65330616362289,15.69294990723562,29.05445269016698,45.44897959183673,10.644712430426717,0.650457142857143
78739635440688.0,29503.48247354497,30.0,11.275396825396825,11.275396825396825,28.677427248677287,9.182469244457208,47.65498372311094,10.663232209099677,17.61111111111111,25.899503968253967,54.045304232804234,10.630952380952381,0.5848666666666666
78743930407100.0,28414.30284090909,30.0,11.41723484848485,11.41723484848485,24.94851515151518,10.214490095122425,56.184078540815065,10.736268842143355,15.876136363636363,23.16121212121212,61.06013257575758,10.912026515151515,0.52843125
78743930407482.0,33587.08775338418,30.0,11.502049920978493,11.502049920978493,31.748475056689376,9.73061783109335,52.360623802362646,10.853342065572269,19.59923555280698,28.4659829588401,47.5401171579743,10.958475915618774,0.4697976190476191
78748225374612.0,35916.757575757576,30.0,11.358080808080807,11.358080808080807,26.547171717171743,9.966623717027424,54.06622124944173,10.693639226945647,20.6010101010101,23.73282828282828,67.7929292929293,10.803030303030305,0.7199000000000001
78748225374641.0,39400.65189684867,30.0,11.257437857841083,11.257437857841083,28.21644190755484,9.99152614222827,53.59728578467684,10.591336115025864,22.40649932504771,25.76317332309268,60.74298864218219,10.663174370432435,0.6665548387096775
78752520342765.0,26898.682431164103,30.0,11.225135463443243,11.225135463443243,32.52143971141408,9.235932351137025,45.697440247190954,10.60940664003411,14.867329430489345,29.39125784750726,53.41940629225586,10.603388680621737,0.6340182692307692
78765405243214.0,28327.027182976657,30.0,11.44608813896372,11.44608813896372,23.15716010611983,10.668930460782255,59.86573175831181,10.734826108244903,16.395491181719898,23.634388536654694,53.24452000377504,10.762785266419169,0.713295
78791175047540.0,36431.18382235049,30.0,11.510902677569344,11.510902677569344,26.420939233605928,10.114332182606327,54.32026020010193,10.83661386539559,20.929068462401794,24.957584976751647,62.02905643738976,10.927112393779062,0.6919111111111111
78799764982528.0,30127.630404040403,30.0,11.280075757575759,11.280075757575759,31.10151010101013,9.698128311206393,50.52749381437066,10.633533870161997,17.82590909090909,28.458338383838385,41.20828282828283,10.710252525252525,0.60853
78808354916623.0,25759.394444444442,30.0,11.52,11.52,26.757444444444474,10.426108663709018,55.39169973942105,10.824926089086066,15.377777777777776,24.503686868686867,58.33535353535353,10.985353535353536,0.59105
78821239818132.0,26716.068265776095,30.0,11.533589563505714,11.533589563505714,23.100808345755482,10.986539285039758,59.23008867439713,10.801153611169731,15.063650957459007,23.00272417153996,54.67321312540611,10.842673814165043,0.6604444444444445
78842714655810.0,30269.73874218374,30.0,11.175104256854258,11.175104256854258,28.273714454064486,9.390624540733116,47.451730762533195,10.549062620805383,17.83690355940356,25.28014675139675,59.61576081326081,10.54244375994376,0.6458133333333334
78847009622675.0,31259.202777777777,30.0,11.359166666666667,11.359166666666667,30.571888888888918,9.928293284372003,51.52343559534317,10.697280447708533,17.719444444444445,29.470277777777778,42.861111111111114,10.852777777777778,0.5323125
78847009623353.0,23414.35,30.0,11.325,11.325,32.35800000000003,9.180539940068083,45.2220090063298,10.712964003995461,13.55,30.450000000000003,54.27777777777778,10.722222222222221,0.76695
78855599557051.0,38275.4125,30.0,11.3875,11.3875,25.590250000000026,10.265996614003146,53.646874009072526,10.703100225733124,21.725,27.25875,49.825,10.825,0.733125
78877074394049.0,27842.846153846152,30.0,11.3,11.3,30.17153846153849,9.611779602946838,48.644328932940034,10.659214693136876,15.615384615384615,26.153846153846153,53.07692307692308,10.73076923076923,0.6487499999999999
78902844197709.0,27288.45151515152,30.0,11.201212121212121,11.201212121212121,31.71709090909094,9.885525302984895,49.8344689495728,10.542177101013129,15.98787878787879,27.828787878787878,47.29696969696969,10.533333333333333,0.6248666666666667
78902844198100.0,26268.333333333332,30.0,11.266666666666666,11.266666666666666,30.53952380952384,9.596810400710416,46.13418501332795,10.626879306619307,14.571428571428571,28.123809523809523,59.666666666666664,10.642857142857142,0.6297
78911434131944.0,39809.90740740741,30.0,11.487037037037036,11.487037037037036,29.83296296296299,10.425737963774774,53.24758826434277,10.791987839452053,22.462962962962962,27.55,55.64814814814815,10.833333333333334,0.6615000000000001
78915729099807.0,22892.0,30.0,11.164102564102564,11.164102564102564,28.837692307692336,9.586393940649566,47.791131969208784,10.525009634725926,13.897435897435898,26.623076923076923,53.102564102564095,10.551282051282051,0.6920833333333333
78920024067000.0,25725.464102564103,30.0,11.382564102564103,11.382564102564103,29.174256410256437,9.78392542866564,48.78189220043883,10.730302407319726,14.707692307692309,26.056666666666665,50.38333333333333,10.9,0.6376000000000001
78984448576478.0,25365.505387205387,30.0,11.239259259259258,11.239259259259258,30.791851851851877,9.958314182214329,48.434731860656846,10.575371647111638,14.239057239057239,27.984579124579128,47.18619528619528,10.593939393939394,0.5431166666666667
78988743543206.0,33574.472222222226,30.0,11.269444444444446,11.269444444444446,25.592777777777805,10.750241611104208,53.91399645767919,10.552761670370831,19.25,24.74722222222222,63.44444444444444,10.527777777777779,0.5492250000000001
78988743543605.0,24424.529545454545,30.0,11.179469696969697,11.179469696969697,33.333196969697,10.217797075941187,50.06685462938138,10.498283225240284,14.441666666666666,28.158068181818184,43.05643939393939,10.570454545454545,0.5569375000000001
78997333477962.0,38266.15761849262,30.0,11.541859751359752,11.541859751359752,30.829637917637946,10.52972078169699,52.2184067834325,10.839878365913284,22.087229992229993,27.069551282051282,52.90644910644911,10.919926184926185,0.571645
