Cluster_ID,Unnamed: 0,Perc,View_time,first,LST,Lon,Lat,MODIS_Time,Day,Temp,RH,Sensor_Time,NDVI,Prec
72297184497676.0,27712.217391304348,50.0,13.078260869565218,13.078260869565218,37.90565217391308,-9.017778292516258,38.51563249947355,13.679446089066301,15.782608695652174,26.960869565217394,57.34782608695652,13.804347826086957,0.3084,0.0012323387200012
72331544236022.0,33168.59530710835,50.0,13.189347333136153,13.189347333136153,35.36958454106283,-9.275169071581004,38.704372232748305,13.80769193790822,17.798590160701963,26.57779897466233,57.69303090801538,13.937488908606921,0.2513714285714285,0.0028983041910188288
72593537240676.0,32602.0,50.0,13.141176470588235,13.141176470588235,30.39823529411768,-8.784415697985215,42.26702516562596,13.726804183787252,18.058823529411764,25.08823529411765,60.411764705882355,13.735294117647058,0.6089,0.0213616956025362
72636486913589.0,29436.117647058825,50.0,13.023529411764706,13.023529411764706,32.168823529411796,-8.569313122268044,42.8585784295782,13.594816953249241,16.647058823529413,25.51764705882353,60.23529411764706,13.558823529411764,0.61855,0.0224418155848979
72735271161345.0,29085.10144927536,50.0,13.099689440993789,13.099689440993789,28.368923395445165,-8.364528906388543,43.34736279155168,13.657324701419693,16.373706004140786,23.424430641821946,66.34368530020704,13.751552795031056,0.44805,0.024405938573181594
73388106191082.0,30495.88888888889,50.0,13.133333333333335,13.133333333333335,41.27370370370373,-6.0985163103515765,36.694821011713664,13.539901087356773,16.40740740740741,28.4,58.25925925925926,13.61111111111111,0.25925,0.0014670211821794
73413875994775.0,28499.272727272728,50.0,13.2,13.2,44.301818181818206,-5.966656233100128,37.320294657379456,13.597777082206676,15.363636363636363,30.222727272727273,49.13636363636363,13.590909090909092,0.1852,0.0018320197705179
73620034424316.0,31172.93831168831,50.0,12.990620490620492,12.990620490620492,30.058665223665248,-5.8530249609551666,43.36644923042744,13.380822154684168,16.30880230880231,25.216161616161617,61.43073593073593,13.36147186147186,0.6421666666666667,0.06839079409837723
73632919326473.0,29490.282608695652,50.0,13.143478260869566,13.143478260869566,44.0030434782609,-5.640227740482622,40.93237385886961,13.519493443568406,16.782608695652176,30.530434782608697,24.391304347826086,13.5,0.21200000000000002,0.0232331100851297
73662984097262.0,29371.533333333333,50.0,13.04,13.04,28.782000000000032,-5.637686052882159,43.535692924543966,13.415845736858811,15.466666666666667,22.19333333333333,68.66666666666667,13.366666666666667,0.4691,0.0668208003044128
73980811677372.0,29587.833333333332,50.0,13.133333333333333,13.133333333333333,42.28472222222225,-4.7570314312308115,41.62262709508934,13.450468762082053,16.0,30.263888888888886,32.708333333333336,13.541666666666666,0.29760000000000003,0.042035836726427
74122545598689.0,30329.724524216523,50.0,13.189331054131054,13.189331054131054,38.96748786324789,-4.900295213516342,36.52185069821009,13.516017401698809,16.320455840455843,30.317162108262107,48.73105128205128,13.548381766381766,0.31361,0.0015681603923439597
74186970106847.0,22550.24649859944,50.0,12.916666666666666,12.916666666666666,30.10560224089639,-4.430495920188023,48.4161730820724,13.212033061345869,11.950980392156863,24.935714285714287,60.2436974789916,13.22829131652661,0.5853666666666667,0.04109435280164077
74191265075076.0,29364.44230769231,50.0,13.059615384615386,13.059615384615386,47.71461538461541,-4.031502246577266,39.872249338019174,13.32838220105387,16.01923076923077,33.975,28.423076923076923,13.307692307692308,0.2349,0.0171776600182056
74298639257389.0,29679.822197588375,50.0,13.023890847187344,13.023890847187344,45.78947982477804,-3.7294047149939695,40.442808658756114,13.272517828186942,16.573365830582013,32.80516780439546,26.106650335484876,13.252204386685063,0.2539194444444444,0.016802636518453526
74302934223885.0,19119.17094017094,50.0,13.055897435897435,13.055897435897435,33.538034188034224,-4.0772563393031644,47.993979448864074,13.327714525184314,10.803418803418802,28.345128205128205,50.51452991452991,13.374358974358975,0.6219666666666667,0.0317583195865154
74307229192366.0,30177.11881868132,50.0,13.153777472527473,13.153777472527473,43.50576923076926,-3.604745095032492,37.113220693109014,13.394093812196306,16.29326923076923,32.341071428571425,34.23351648351648,13.407967032967033,0.2458375,0.00363010383443905
74371653699805.0,34013.54047619048,50.0,12.636111111111111,12.636111111111111,26.02344444444447,-4.256870787694736,55.82677467511587,12.919902496957427,18.512698412698413,26.256785714285716,59.88928571428572,12.887103174603174,0.6171875,0.15808587893843645
74423193307787.0,28922.15,50.0,12.944444444444445,12.944444444444445,27.39900000000003,-3.9314801508474213,51.63749159686347,13.206543121167606,15.905555555555555,25.618333333333332,47.55555555555556,13.127777777777776,0.715425,0.06469745561480515
74474732915173.0,26147.03846153846,50.0,12.86153846153846,12.86153846153846,21.590000000000025,-3.7393843070155004,53.3010216722662,13.110830748672827,13.923076923076923,20.930769230769233,70.15384615384616,12.961538461538462,0.7360500000000001,0.0913032293319702
74504797686530.0,19005.46153846154,50.0,12.976923076923075,12.976923076923075,28.78538461538464,-3.5762748495815027,50.49130196658047,13.21534140022851,10.923076923076923,27.984615384615385,50.84615384615385,13.26923076923077,0.5831,0.060734499245882
74521977556006.0,26776.348148148147,50.0,13.057777777777778,13.057777777777778,30.648481481481515,-3.42781056637404,47.73632367179386,13.286298482202715,14.955555555555556,27.439444444444444,51.75740740740741,13.292592592592593,0.6048666666666667,0.0290653128176927
74620761804289.0,26654.5126984127,50.0,12.954682539682539,12.954682539682539,32.15602380952384,-2.9620381385703864,43.32468061852167,13.152151748920565,15.513492063492064,26.61623015873016,62.264880952380956,13.129563492063493,0.4997714285714286,0.10321179670946931
74625056770716.0,25737.909090909092,50.0,12.818181818181818,12.818181818181818,29.026363636363666,-3.2151634689702955,51.43179326526801,13.032526049446505,13.909090909090908,26.55454545454546,52.54545454545455,13.045454545454545,0.5909500000000001,0.0654939785599708
74719546050777.0,31820.927142857145,50.0,12.3125,12.3125,26.426114285714316,-3.2117344202601954,55.93101195907153,12.526615628017346,17.679285714285715,21.756880952380953,65.87690476190475,12.651904761904762,0.55005,0.1297669142484664
74728135986224.0,24077.233333333334,50.0,12.843888888888888,12.843888888888888,32.593611111111144,-2.7794379504317783,47.68665002924199,13.029184752251007,13.661111111111111,29.517777777777777,44.45,13.077777777777778,0.6374500000000001,0.028607671149075
74732430954037.0,30867.317948717948,50.0,13.118205128205128,13.118205128205128,37.85682051282053,-2.66606307659739,42.832983189531426,13.295942666644954,17.53076923076923,28.055494505494504,44.7032967032967,13.241758241758241,0.33147499999999996,0.1001307144761085
74741020888022.0,24485.21362229102,50.0,12.920588235294119,12.920588235294119,28.622724458204367,-2.745261170407642,48.500304428014786,13.103605646654628,12.925696594427244,23.642105263157895,61.06501547987616,13.136222910216718,0.5883750000000001,0.0256319642066955
74934294416472.0,25112.419082125605,50.0,13.031884057971014,13.031884057971014,33.41437198067636,-2.367397690322147,47.29110472711256,13.189710570659159,13.96135265700483,27.4143115942029,52.500603864734295,13.16304347826087,0.5487333333333334,0.0220609605312347
74990128991118.0,25907.190476190477,50.0,12.980952380952383,12.980952380952383,29.183333333333362,-2.080674519851541,49.20421812031176,13.11966401560915,14.285714285714286,24.833333333333332,63.857142857142854,13.119047619047619,0.6621,0.0253607667982578
74998718925250.0,30059.292142857146,50.0,12.66745238095238,12.66745238095238,28.27427619047622,-2.4229890058820533,53.446372313844755,12.828984981344519,16.465,24.3445,62.77404761904762,12.864285714285714,0.640345,0.16178462803363794
75033078663715.0,28344.930555555555,50.0,12.749305555555555,12.749305555555555,30.83284722222225,-1.9603913837101024,52.49963426049144,12.879998314469564,16.229166666666668,24.335416666666667,60.177083333333336,12.972222222222221,0.6158625,0.10020219348371022
75063143434982.0,30594.045454545456,50.0,12.745454545454544,12.745454545454544,28.671818181818217,-1.8888707471386206,50.786313862725926,12.871379261930453,16.363636363636363,25.295454545454547,51.27272727272727,13.045454545454545,0.60465,0.0512460172176361
75071733369848.0,22568.638392857145,50.0,12.915327380952382,12.915327380952382,36.08886904761908,-1.6666744848289212,48.089568454963285,13.026439013274308,11.977678571428571,27.711309523809522,49.080357142857146,13.104166666666666,0.5322166666666667,0.024142853915691334
75101798140565.0,30282.85863095238,50.0,12.846875,12.846875,31.974583333333364,-1.8387671729268393,51.56401452970479,12.969459478195123,16.495535714285715,25.80282738095238,47.316964285714285,13.101190476190476,0.615425,0.0646738335490226
75131862911401.0,26369.24503968254,50.0,12.824603174603174,12.824603174603174,27.862043650793684,-1.6888785785245553,53.744945248091476,12.937195079838146,14.365079365079366,23.907420634920637,55.67539682539683,13.01626984126984,0.602275,0.14716769754886624
75149042781680.0,30370.392156862745,50.0,13.052941176470588,13.052941176470588,31.074313725490224,-1.487643807083596,43.5106164265864,13.152117430276164,16.41176470588235,27.42156862745098,65.05882352941177,13.107843137254902,0.6221,0.12818259000778195
75153337748569.0,21185.464055414828,50.0,12.995570225697934,12.995570225697934,36.73748248685442,-1.5765982282029107,47.22307073597312,13.100676774244794,11.905933114872743,29.381623096008738,43.349280007058645,13.164386358610429,0.47825625000000005,0.026446010917425107
75187697487948.0,28855.10714285714,50.0,13.107142857142858,13.107142857142858,42.54714285714289,-1.130413330755904,37.97543916145488,13.182503745859917,16.071428571428573,33.55,34.57142857142857,13.071428571428571,0.1687,0.006176680792123
75191992453417.0,24205.43353174603,50.0,12.71111111111111,12.71111111111111,25.956600529100566,-1.581780632606401,54.93632489481712,12.81656315328487,13.909391534391537,23.883829365079364,60.92460317460317,12.889219576719576,0.5959166666666667,0.1325188999374707
75191992453455.0,26344.60714285714,50.0,12.58467261904762,12.58467261904762,26.69369047619051,-1.56528604621795,54.77556947114759,12.689025022128815,15.074404761904763,23.916815476190475,58.010416666666664,12.754464285714285,0.7337875,0.127428188920021
75204877355527.0,27042.729166666664,50.0,12.504166666666666,12.504166666666666,29.3316666666667,-1.432198601401541,52.89742397681777,12.599646573426769,15.520833333333334,26.410416666666666,53.83333333333333,12.6875,0.56225,0.12545774132013318
75222057224916.0,29854.335164835167,50.0,12.806043956043958,12.806043956043958,29.46714285714289,-1.2532950080362388,50.92702079646741,12.889596956579705,16.274725274725277,25.345054945054944,52.73626373626374,13.054945054945055,0.57925,0.06203236803412435
75260711931255.0,29519.526785714286,50.0,13.073511904761904,13.073511904761904,33.596547619047655,-1.1246833859022263,44.61566044508223,13.148490797155386,16.336309523809526,28.908035714285717,54.42857142857143,13.101190476190476,0.6802,0.0840037018060684
75273596832975.0,28361.055555555555,50.0,12.88888888888889,12.88888888888889,37.65000000000003,-1.165002577627484,46.18786367180934,12.966555727397388,15.333333333333334,29.061111111111114,46.611111111111114,13.0,0.32685,0.0452467016875743
75372381081628.0,25857.125,50.0,13.166666666666666,13.166666666666666,41.010000000000026,-0.5432968723518458,38.43524828478306,13.20288645815679,14.958333333333334,31.662499999999998,41.25,13.125,0.20285,0.008147906512022
75376676048563.0,29498.160416666666,50.0,13.016141304347826,13.016141304347826,41.674743659420315,-0.8973511681583435,41.6456901231254,13.075964715558381,16.001539855072462,33.093545953460435,32.29892878594126,13.038570245291792,0.20945625,0.061298490501940174
75402445851215.0,32416.348214285714,50.0,12.845535714285713,12.845535714285713,30.583035714285742,-0.8119354153166928,52.25755189385039,12.899664741973494,18.044642857142858,24.71607142857143,61.05357142857143,12.964285714285715,0.5841000000000001,0.0934627950191497
75406740818949.0,25364.25,50.0,12.969999999999999,12.969999999999999,38.96200000000003,-0.7647447488680749,48.05680223723905,13.020982983257872,14.45,27.48,44.7,13.05,0.4646,0.024415535852313
